review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
Q81XDry-6vXIrdCdqzGl5Q,UqjSZeiKhQie5_A5fJqUsg,pVHbXwsqLxNzAx9rdwy2EA,4,0,0,0,Good service and amazing food would highly recommend the filet. The sea salt on the fries were delightful,2018-06-30 20:03:44,"{'food': ['filet', 'seafood'], 'drink': []}"
HZO5CB1-n25TI8UWvaOxeA,adi9O9g6X9ksr0wxFG9Yrw,7lwe7n-Yc-V9E_HfLAeylg,3,1,0,0,"I live a block away so thought it was about time to try this place out! I'm a burger fan and saw that theirs was listed as one of the best in Philly. Naturally, I had to try it out for myself. Reasonably priced, but was disappointed to learn that cheese was $2 extra. Sadly, I was disappointed again to find hardly any cheese on my burger! You'd think they would pile it on if you're paying extra for it. The burger itself was good, but nothing special. Haven't tried anything else on the menu but won't be ordering the burger again!",2011-03-04 17:40:59,"{'food': ['burger'], 'drink': []}"
FnfQPzNRYxYKY0pClYtreA,DGXsw5J0iLQyiTGeRJeB2w,hoYHhfn4w0mVjI60eHDHzA,2,4,1,1,"I had a large bowl with rice and mixed green base, salmon and octopus, seaweed, tobiko, ponzu, jalapeno, and sriraca with sesame seed. I paid $12.50 for mine, and i think its a little expensive somehow...
I guess its pretty decent poke bowl, since its the only one you could find in Philly.
I don't have high expectation on this place and my guts were right.

I'm pretty sure I'm not supposed to compare this poke bowl with other poke bowl. 
but for the $12.50,  I am pretty sure Los angeles poke is much much better and cheaper.",2016-06-30 15:53:33,
nh2_wSFBHt5aYt1Ad2hq8g,rinyHgUZ-8Vk6zEGAoODpQ,u9XTeDl_If4U5Eixl6ys7g,5,2,0,2,"Okay, I've only been once, but I think I'm in love. I could easily spend an hour surveying the cases, reading the names of obscure beers, examining their labels, carefully crafting the perfect six pack. Then I could grab a delicious, inexpensive veggie sandwich and sit down to pass a Saturday afternoon with a friend enjoying good food, good drinks, and some crossword puzzles. Oh wait, that's exactly what I did. 
I'm not going to complain about the prices- it's worth the money to sample new and exciting beers- but it would be helpful if they were at least posted somewhere, so you had some idea how much that tasty, tasty nectar was going to cost.",2008-06-23 02:13:38,"{'food': ['veggie sandwich'], 'drink': ['beer']}"
mv_5LatGVFaZl3mdWYog0g,h2LtQ1s5X20d0yrdqUMJ0Q,AY1SyySRyTnBwBdf7qfGxQ,4,0,0,0,"Spacious, clean, good coffee selection, good customer service, nice menu, good selection of foods and other items.",2014-06-19 18:10:13,"{'food': ['good selection of foods and other items'], 'drink': ['good coffee selection']}"
4T7ZfCCFfRk-uN6-ep8mbA,FTdHWG4v7Eopb83YMh0Ftw,E1gf1YIWOo1BgzMUwJtEZg,4,0,0,0,"Top Tomato is a place where I can order and never be disappointed. 

Personally, I like the San Marzano Sicilian Pie.  If you are fan of a classic tomato pie - then this is your best bet.  In addition, I order with Pepperoni. 

All of my order from here are for delivery.  The delivery personnel are both friendly and prompt.",2010-12-05 21:27:46,"{'food': ['San Marzano Sicilian Pie'], 'drink': []}"
OU_kxfZREWSGl0CBJPbb5A,NS8h971tPbGXDLqMky_hJg,68ThEdiK0eWCEgGEmV9Tng,3,0,0,0,"Wanted to love the place really. But the menu is very limited and the offerings, while totally edible,  just a little off the mark. A little heavy-handed on the sauces and salt.  I'm going to give it another try and hoping it will be better.",2016-07-22 02:27:09,"{'food': ['wanted', 'love', 'place', 'menu', 'limited', 'offerings', 'edible', 'off the mark', 'heavy-handed', 'sauces', 'salt'], 'drink': []}"
jsMq0D1J0W1r-t-hDu1lXw,xOxbishkh_PIGIdo-KWEmA,F8yozE3NWnImNApHO347gQ,3,0,0,0,"When my date and I first walked in, we were so excited. The ambiance is a strong point for Marrakesh. We were seated quickly, but no one came to take our orders for about 15 minutes. Our waiter took our food order, but we had to flag him down and ask for a drink menu afterward, and we still did not even have water at that point. Our waiter was very, very nice, but it was obvious he was overwhelmed. Our drinks did not come until well into the first course. My date took one sip of what was supposed to be a whiskey sour, and could not drink the rest. It was horrible! It didn't even taste like it had sour mix in it. We really wish we would have known they are cool with byob. 

The stand-out courses were the first with hummus and veggies, the spicy chicken and the lamb. The others were forgettable. The fruit at the end was odd. Baklava was good. 

We were seated near the door and arriving parties kept walking in, but there was no one at the door to greet them so huge groups would congregate. The lead water would come down and ask them to wait outside while they set up, but it was raining. There was an awning, but there were also a lot of people out there. Make sure you have a reservation and you make it for an early time.  

Also, our waiter said he would comp our drinks because of the wait, but they were still on the final bill.

Overall, the ambiance of the place is fantastic, a few of the courses are good, and the staff is nice, but there were very, very overwhelmed. Still a fun experience, though.",2012-05-18 21:43:17,"{'food': ['hummus and veggies', 'spicy chicken', 'lamb'], 'drink': ['water', 'whiskey sour']}"
rOl8nMCvygP5DmjFnFVKRg,0sEuG1OE5ZuAzhjz_QVKeQ,AlxnbBd2JNkozNvI0OvRLQ,5,0,0,0,"It doesn't even make sense how absolutely AMAZING the food is here. It is some of the BEST Italian food in Philly, by far. I always get the garganelli arrabiata and it is awesome. My husband loves the meatballs. Even the mini cannoli for dessert rule. Definitely check this place out when you are craving real Italian.",2017-10-30 00:23:41,"{'food': ['garganelli arrabiata', 'meatballs'], 'drink': []}"
I-MAh6y2xrwzyllg_6SL6Q,eM1rWCKh-_xIPONm5P06ew,NQSnr4RPUScss607oxOaqw,5,0,0,0,"Love this place! Just moved to Fox Chase and this will definitely be our go-to place for a beer and a fast meal

Edited: Frank is amazing! Do yourself a favor and get the spicy chicken sandwich. I have Frank make mine extra spicy :) and their wings! Omg their wings! They are so good! Get the sauce on the side. You barely even need any. Great place!",2017-04-12 00:15:00,"{'food': ['spicy chicken sandwich', 'wings'], 'drink': ['beer']}"
