review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
q1yxUWmEOGVLv3poBzDtPw,r2rtUbDNc9KKaUs_3FY3LA,F8yozE3NWnImNApHO347gQ,5,0,0,0,"The food was amazing! It was my first time ever eating there. My favorite dish was the chicken and the lamb. You eat everything with your hands, and sit around a soft couch like seat. BYOB too!",2016-01-07 23:53:28,"{'food': ['chicken', 'lamb'], 'drink': []}"
xKNNVZsgr3UKdmMtJYDklA,dsoBOi8A5J4nwy8-QIuRKA,Q-prSTdggNlxAEFV88BZOw,5,0,0,0,Cool place! We got the meat platter and two cheeses. It was really good! Also got the apple bread pudding which was good as well. Servers/bartenders were all very nice. I definitely recommend this place!,2015-03-08 21:11:00,"{'food': ['meat platter', 'cheeses'], 'drink': ['apple bread pudding']}"
U2S1o3eNP5-ayXzcbhy6nQ,LI2pzNvZtLsJnDOts1ym9g,TFnGJlA5l_HDdzGDkNTdTA,4,0,0,0,"I just love Smith's bar food and I don't think it gets enough credit. It's also one of the best places to watch a TV event with a group in my opinion.

To the food: the wings are simply the best, and I am not even really a wings person. I could also order that prosciutto, arugula, mushroom and Boursin cheese pizza weekly for the rest of my life and be a very happy camper. 

Although the menu is rather limited I'm quickly learning that everything on it is worth trying.",2012-11-11 19:53:29,"{'food': ['wings', 'prosciutto', 'arugula', 'mushroom', 'Boursin cheese pizza'], 'drink': []}"
0p_D3sk8z1CjuIE_-ShY9Q,kxh5DhGeukVY5rPmDji_yQ,Xkn6vebYLTY1aCe2J07MfA,4,0,0,0,Good taco place. You get two tacos for about eight dollars. The girls in the back are very new. It was more like social hour.,2018-07-10 19:22:52,"{'food': ['tacos'], 'drink': []}"
2mSRnW3Ti3OoD_hXH9B5wQ,L2q-GKWVQmHD6H9pnSX0QA,6_HDH0EIt2QvX0adkZdsTw,4,3,0,0,Staff was amazing. They were so friendly and actually took the time out to make sure we understood the menu and they let us try different things. The lamb was so delicious. The only thing that didn't like was the acheke which was very dry and hard other then that it was pretty good,2015-07-19 03:13:56,"{'food': ['lamb'], 'drink': []}"
M29h12v9dXP-Wy-KWgRdeQ,PL1pOeCnCvRsptKbYlCYwA,L3V21nAe-CicW2bvtNWa0g,3,0,0,0,"My friend who lives in Chinatown said he never tried the sushi here because there is something that makes him suspicious about eating raw fish in Chinatown. 

That being said, the sushi is surprisingly pretty fresh, albeit lacking in quality or variety.  The sushi boat for 3 had too much repetition of white fish, salmon, and tuna.  2 pieces of toro, 3 pieces of octopus, 1 dragon roll, 1 california roll, 1 rainbow roll.  


Stuffed mushroom appetizer was good.  But with crab, spicy mayo sauce and orange caviar, how can you go wrong?  The mango tuna ceviche-like app was disappointing because the mango wasn't ripe, in the middle of mango season! 

Not a bad deal, because the bill came out to $26 / person including tax and tip, and we were stuffed.  

Typically Chinese (read bad) service.  Hint: train your server not to apologize for her first day of work.  Plus they charged us for plates we didn't order, and had to ask them to take it off the bill.

P.S. They need to invest in a new wasabi company, because it was uncharacteristically flavorless.  Everyone at the table had muddy green dipping sauces.  I resorted to just eating chunks of it, with the pieces of sushi.",2011-07-04 06:44:17,"{'food': ['sushi', 'stuffed mushroom appetizer', 'mango tuna ceviche-like app'], 'drink': []}"
KU2psjtUXWN3mPeZkeSu0w,yLRgfnhZZfNp7KASyRL6ZQ,FHNIvNgh3fS7VZQq2Y3dsA,2,0,0,0,"I'm not entirely sure where all the hullabaloo comes from about Cheu, because it just didn't hold up.

From the undercooked noodle to the oddly spiced ""miso broth"" Cheu is just like a Japanese ramen master explaining what Ramen taste like to a person who has no taste buds and saying ""recreate this.""

The staff seems friendly and they play good music, but the ramen was a hard pass for me.",2017-09-22 23:28:57,"{'food': ['noodle', 'miso broth'], 'drink': []}"
0bXm01UTuDnW48RSp79iXA,ZfpW-637GqhHQPEcr3r6ag,GOSVLhjUT6TnrPhkkmDOpw,5,0,0,0,I am a HUGE fan of this place.  Orest and his wife (the owners) are genuinely nice people and the other employees are fantastic. They accommodate any menu tweaks i've asked for and they do everything in their power to make sure you are satisfied. All of the food I have had is well worth the cost (fairly average prices in my opinion)- they serve very generous portions!  The location is great since there is not many other spots like this in the area and the layout and design of the cafe is awesome. I recommend this place for anyone looking for a new breakfast/brunch/coffee go-to!,2016-01-09 19:29:34,"{'food': ['Orest and his wife (the owners)', 'the other employees'], 'drink': []}"
Bp0KzW7niUg4UlLLsLb7fA,ixTh9jUZ6eatCQz2Io75RA,-Or44IdY51Ukd618kikmtA,5,2,0,3,"For someone who isn't a fan of donuts to enjoy the ones here is a compliment in my book. I mostly went for the chicken which was juicy, really crunchy and with a seasoning similar to Doritos cool ranch on the ones I got, it was absolutely amazing. I'd recommend to anyone looking for Donuts or Chicken 100%",2016-10-31 16:08:59,"{'food': ['donuts', 'chicken'], 'drink': []}"
NMucxFYuBX4_-vz9sw5Ciw,8o0o-pAeN29qf5pjuZDNsQ,piUZEndStsWNnRUwOPk8jA,3,1,0,1,"We ordered delivery.  Recognizing that it was a cold snowy night, we were not surprised that delivery took longer than expected, but it was 2-1/2 hours, when they predicted 45-60 minutes.  That said, the food was hot.  The dumplings were good. My son liked his egg drop soup, I thought the hot and sour soup was okay, but not fantastic.  Neither of us liked the orange chicken, but the beef chow fun was wonderful.  We will probably order from here again as there don't seem to be many options for Chinese delivery out here - but we won't be ordering the orange chicken.",2017-01-10 00:13:53,"{'food': ['dumplings', 'egg drop soup', 'hot and sour soup', 'beef chow fun'], 'drink': []}"
