review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
m7O5gcK17pHSKF0L43SK2A,PXMpAaLN4WPJebcNNqNIsA,FHNIvNgh3fS7VZQq2Y3dsA,5,1,0,0,"Quirky place with really good ramen! Got the miso ramen which was excellent.  Every component of the dish blended well together but was also good when eaten individually.

I went right before the dinner rush (~4pm).  Perfect timing if you want to avoid the dinner crowds.

""Weird"" decor. Good music.",2015-08-21 21:04:42,"{'food': ['ramen'], 'drink': []}"
Ikh1tuirLglwomuhL8ENGw,9DzGmqXfcdkUFmrVb38Ujw,d_tRshM-w6S4QxE4VVi8tQ,3,1,0,0,"Very creative decor. Nice staff. Big selection
of things to eat and drink.",2013-09-10 12:59:58,"{'food': ['things to eat'], 'drink': ['things to drink']}"
KR6Mr6BHmB3zuKvrAXfESw,ctyo_f1yNL0vU-4mC9fsIQ,C_EtrXTygRX5RTUOKtO6Dg,4,0,0,0,"I gave up eating meat but I get cravings for burgers. I'm so happy I found the  black bean burger. It's so good, chargrilled and you can add any toppings as you would for the beef burgers.
I've had it 3 times and have not been disappointed. It's a pretty big burger and with fries on the side it's a great lunch for about $8.",2016-03-11 22:50:40,"{'food': ['burger', 'fries'], 'drink': []}"
Q4YURNaDi39SsiwCyYYagw,RL2WOSXMqsS67PLhKFA8ZQ,eFvzHawVJofxSnD7TgbZtg,5,0,0,0,"I never realized how close I am to this amazing spot!

I wandered in one morning and discovered what I've been missing. Cheap, tasty bagel sandwiches; good coffee & lots of tables. (If you're going to eat in check that there's a spot open before you pay, because I was lucky to find a table!)

Good, quiet & calm atmosphere for studying/reading and everyone I encountered seemed friendly!

I will definitely be back!",2015-03-06 20:57:15,"{'food': ['bagel sandwiches'], 'drink': ['coffee']}"
f9FG9MaOeRLLf4exzuaiUg,Rcrg_WMhz6KUu-uDhEt38g,7lwe7n-Yc-V9E_HfLAeylg,5,0,0,0,"The significant other and I love to visit Pub and Kitchen multiple times per year. It's our go to spot near Rittenhouse during a weekend day to grab a bite to eat and wash it down with a nice beer on tap. I saw some people complain about the pricing, but I think it's pretty reasonable when compared to other places in the city. Love the ambiance (particularly the string lighting) and the service.",2016-10-29 13:38:59,"{'food': ['bacon and eggs', 'ham and cheese', 'pancakes', 'waffles', 'bacon and eggs', 'ham and cheese', 'pancakes', 'waffles'], 'drink': ['beer on tap']}"
lZZrApvzCmwnoQL5ygfd8w,tqXyjCPq0-z6j1jnVTLA6g,6LCZLGa09Qifn6rG7-DNrg,5,0,0,0,"Amazing place!!! Went a couple of times for lunch, it's fast (except once during lunch hour where you I couldn't find a seat!!) Food was great and fairly inexpensive :0 Great vegetarian choices!! Will def become a regular at this place!",2014-12-01 01:23:44,"{'food': ['food was great and fairly inexpensive', 'Great vegetarian choices'], 'drink': []}"
wcYa3a7XteFicS7Mty9ZvQ,gwBC-lBBmJW-3RA74Gj0VA,LdK6Tqr9-QK8eNezCUes9A,2,1,0,0,"I've seen so many 4 and 5 star reviews, so I had to try it out. I went at opening, on a Sunday morning.  The service was pleasant enough, no issues there. I ordered walnut pancakes, and two eggs. The pancakes where not light and airy, very dense and heavy, all most under cooked, flavor was OK.  Eggs, just egg's.  My nephew, ordered egg's sausage, and potatoes, he said everything was bland, potatoes a little under-cooked, no flavor.  Maybe it was a bad morning?  I don't think I'll be back.",2015-08-19 19:17:28,"{'food': ['walnut pancakes', 'eggs'], 'drink': []}"
huMcp-vfok_fRwaZgv9QEg,ecptImHT4hdiVJJzRKCD8g,sdWuLh-auc0nC2Jy6_26AQ,4,0,0,0,"Place looks like a speak easy from outside. I went on trivia night, it was fun, didn't try the food.",2017-12-03 06:07:33,"{'food': ['trivia night'], 'drink': []}"
uymHCo7kPc-f2ODE47p2Sg,YaEjMeqpZXJxarTZtI94hw,4_W5pstoN1166TGjjPOrMg,4,1,1,0,"To skip the glitter and hearts and overall massive crowds that are Valentines day, Prohibition was my pick of the night for a calm meal. Not only was the setting ideal for kicking back and relaxing, but it was delicious to boot. My favorite was the special appetizer (think fried provolone with goat cheese and caramelized onions) and my boy's burger (egg, Gorgonzola, m.rare) was also tasty. I had a hankering for comfort food, so I went with the mac&cheese, which, was nothing special, but hit the spot. 

Service was great..beer options were plentiful...yeah, I'll come back.",2011-02-15 14:56:37,"{'food': ['special appetizer (think fried provolone with goat cheese and caramelized onions)', ""boy's burger (egg, Gorgonzola, m.rare)""], 'drink': ['beer options were plentiful']}"
3AGUftNqCy7Gxp1xeQoC6Q,xWoF25LUJUwoRQfRHcBuVQ,DytKODMqcvQ7MWA0NN2uNw,4,1,1,1,"lloyd is a little gem of a bar--the atmosphere is chill (with new outdoor seating for summer), the brussels sprouts side dish might be my favorite food in the entire universe, and there's a variety of cocktails, beers, as well as (most importantly) a wide range of whiskies. whiskey and brussels sprouts within walking distance of home? yes please!",2013-06-29 16:39:32,"{'food': ['brussels sprouts'], 'drink': ['whiskey']}"
