review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
6gYb-EoKxbBKWzSmzk2sjw,URXhuvYnM0ZhS0T9oN6JvA,JUlsvVAvZvGHWFfkKm0nlg,5,0,0,0,"As a place super close to the Piazza, it doesn't strike you as a busy place with amazing food. This place has great service, with the bartenders and servers always extremely helpful and personable. The place is even packed on week nights.",2013-03-19 04:02:11,"{'food': ['pizza', 'pasta'], 'drink': ['beer', 'wine']}"
Mi5lScAdCWuJZj0QO_4qxg,wG77jgwRg53rN1KVxo637w,vUrTGX_7HxqeoQ_6QCVz6g,2,0,0,0,"It's extremely overpriced, and the sandwiches are a joke. I love Mediterranean cuisine but this is one of the worst i had. In a city with so many places to eat, i'd expect they would try harder.

Service is excellent, though. And the place is really nice",2018-02-11 18:04:01,"{'food': ['sandwiches'], 'drink': []}"
So64C1G8revKlpgN95bpxQ,n1dDZfXcqw2A3iNwU5xlzg,EtKSTHV5Qx_Q7Aur9o4kQQ,2,0,0,0,"Food looked good.  Nice decor.  Hip crowd, and crowded on a Tuesday - portends good things.  I just thought no room at the bar, no music, just chatter.  Not inviting - so we left.  I'll try it again. But for now, no go.",2013-01-02 23:11:33,
CLWWoalC6c0iN2-CJPvVgg,XxFI5sK79imV13odauVw5A,ROeacJQwBeh05Rqg7F6TCg,4,0,0,0,"The menu isn't extensive but great to go to if you're craving a classic bibimbap.  I would recommend the extra dollar for the stone bowl.  The man who runs the shop is sweet and makes sure you have a good dine in experience.   Also, the location is close to the Magic Gardens.",2017-10-25 01:42:27,"{'food': ['bibimbap'], 'drink': []}"
NklbN0Lxa8r-l0T2G9XRcg,kr9DrcwisVXJC5XoIkoluw,XQWZQjC73fCTRGWnD18-Eg,2,0,0,0,Right flavor but the mac & cheese was gooey and undercooked. I would not recommend this place as a visitor.,2017-08-08 01:22:26,"{'food': ['mac & cheese'], 'drink': []}"
fpY29cBQngW0pvaOfNlJIQ,jTXj5uf5ER5siDnQK_y4aA,aZNiVR6oAMQX5__yGPvYsg,5,0,0,0,"I really can't say enough about Susanna Foo. I had heard mediocre things but the place blew me away. Everything on the menu looked good and we licked every plate clean. Start with the dim sum style dumplings and don't skimp. We didn't have enough. The light, fresh, fusion twists on Chinese classics are amazing. We also downed the desserts which though not as good as the main course were pretty darn good.",2006-05-23 00:06:31,"{'food': ['dumplings', 'desserts'], 'drink': []}"
e3NC7rkqBXhv5OZjBfJNhw,nJcxcHmIKW8u-W__mL7PPQ,Oun4NN-u5yiHIxDqtJnxgA,5,3,2,3,"I like donuts. Hot,fresh,now at Krispy Kreme used to be my Mecca of donuts. Now that I have tried Federal's donuts, I have vowed that no other donut is worthy of the calories.  A plus is that the folks are nice and the location makes it feel ""real.""",2011-12-01 15:38:27,"{'food': ['donuts'], 'drink': []}"
Wu-quCIorkYOcjp_TGH7QA,l7zmF8szWBC-A07oIDRdKw,htO_nlxkEsYHzDrtbiUxew,4,1,0,0,"Delicious coffee and espresso drinks and a cute little cafe. If you come during the morning rush hour, be prepared to wait a while for your drink. There are a decent number of seats here, but again, if you come in the morning, you might feel a little uncomfortable with the people in line crowding your space. I am a big coffee drinker, so I like that their refills are 75 cents, if I remember correctly. The baristas are also very friendly.

My major problem with La Columbe is their lack of wifi. It's the 21st century, guys! It's a good place to hang out for a few hours with a friend or do some non-computer-requiring work, but the lack of wifi is seriously limiting.",2013-05-29 13:08:46,"{'food': ['coffee', 'espresso drinks'], 'drink': ['coffee']}"
l47OLlgyaP4G30zwmEGF3A,9xULVStLCR4ZmQ_YaU6m2g,d_tRshM-w6S4QxE4VVi8tQ,4,1,0,1,"I have to admit, I'm kind of over Starr restaurants.  They were cool 5 years ago, but they seem to be a dime a dozen anymore.  That said, I still do love Jones, after all of these years.  The service is generally pretty good.  I still love the decor, feeling like I'm stepping into the Brady Bunches living room.  The food is great when you want comfort food.  

On the downside, it's always crowded, even during lunch hour.   But I guess the upside is the food and the fact that the people that work there aren't full of themselves, the way that most other servers are in his restaurants.",2008-08-20 02:11:43,"{'food': ['I', 'have', 'to', 'admit', 'I', 'm', 'kind', 'of', 'over', 'Starr', 'restaurants'], 'drink': []}"
9FC_YdMYLmFOXtUXyc77wA,6YhsP22QqgDgA8PnLigQkw,7J81xJFlMM244_f05k2egw,1,4,0,0,Tried to go there the other night but got stopped at the door for wearing boots even though I've been there a dozen times with boots on and other people were going in and out wearing boots.,2013-03-18 22:32:56,"{'food': [], 'drink': []}"
wmnebYSQSUc9GbCnW3altQ,CPqnqt_zEURlYBHlUE0VfQ,VRnJgj0IvxoksHppE78X2Q,3,0,0,0,"Simple flavors and well prepared. Understaffed at lunch. Fried Dumplings good, not great but not  greasy. Pork buns really tasty, pork a bit tough. General Tsos chicken delicious. Broccoli room temperature. Rice was fluffy and hot. Unusual to like rice that much  There's a skilled cook back in the kitchen for sure. Overall good feeling in the dining room but only one server for three tables + takeout+ phone. I'll be back. Uneven but worthwhile.",2013-02-22 14:19:10,"{'food': ['fried dumplings', 'pork buns', 'broccoli', 'rice'], 'drink': []}"
ZhN_Dm9GGWyxkoDCL_X5vA,nl4WLwOtav1-tpsnevQWHA,WRMlifrYLjRY8q5YUUbfZA,1,3,1,0,"I was so looking forward to a Pho joint in the neighborhood.

no anymore !   

Four neighbors went at different times and all had the same opinion as we did.

I know that they are new , but at this rate, they won't be around much longer.",2016-03-07 10:25:41,"{'food': ['Pho'], 'drink': []}"
PBgObcgceUeh0ArKGVv_7Q,cS6w05o4ZE13E5T7X0AvBg,A0F-h3xJm_6gHDKcDQwSrQ,4,1,0,0,"Great dessert place after eating a great meal downtown.  The selections vary but you can get any gelato that your heart and tastebuds desire.  I got the bitter almond and sweet Amish milk,  it was great combo and rich milky gelato.  

Skip the mediocre dessert at the restaurants and get some top class frozen gelato.",2015-07-04 13:31:45,"{'food': ['bitter almond', 'sweet Amish milk'], 'drink': []}"
SLp3nMtzfz7yF3lMGSHlAA,SQhrXG9SNpnGKO_24uCC6Q,DXYhpEv17mWqSqFjau7vhg,5,0,0,0,"So, I am a repeat offender - and thankfully so.  I decided to share part of my anniversary celebration at EATalia.  Once again, I loved it and so did my spouse!  The service was exceptional, personable and professional.  And the specials were out of this world.  The cost is so fair it's a crime!  I can see this BYOB going pretty far and hope it does.  Frank, you demonstrated why this place is so special.  Thank you!!  And hats off to the Chef and Staff!",2013-08-15 17:34:30,"{'food': ['EATalia', 'specials'], 'drink': []}"
ZYLlKCOZJn16yDtZ3QCMuQ,5TE19zTjTIPq1HANACN7sw,PdMXmOWDRHICAx6SLgu1dQ,2,1,1,0,I wanted to love this place.  I love the location.  I love Garces' stuff.  I went with another couple and none of our food was very good.  The cauliflower and burrata were decent appetizers.  The tuna pasta was sent back.  I got a salad which was ok and my date got the rabbit dish which was pretty small.  Nobody was excited about their food.  Will try again but disappointed to say the least....,2016-11-21 23:51:52,"{'food': ['cauliflower', 'burrata', 'tuna pasta'], 'drink': []}"
PN1ZrVRJE_oI7fKMQkjYOw,2IhBXOOrK3RMck1YWXyiWA,Oun4NN-u5yiHIxDqtJnxgA,5,0,0,1,Today was my first time ever at federal donuts I must say as soon as I walked in the lady at the front greeted me right away she was so nice and I told her it was my first time and she was so excited that I was there she asked was I here for chicken or donuts I told her donuts she explained what kind she had and told me everything I needed to know let me tell you me and my family loved them I will be returning soon !!!! Thank u guys for making my experience great,2016-06-23 00:20:44,"{'food': ['donuts'], 'drink': []}"
