review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
ik_4nbr_iv7SEL4H5WS05w,zLl8E4adoZ7iisH3p18MCA,O6hY9yenifuRXrpc4TfgsQ,5,0,0,0,"A very pleasant surprise with a very creative menu. Haven't had a bad meal - lunch, dinner and Sunday brunch are great. Service was always been great. BYOB keeps the price down.",2015-11-24 19:42:25,"{'food': ['lunch', 'dinner', 'Sunday brunch'], 'drink': []}"
dFbTBPWp4cYfAiTKi8koEA,o2LYXs5L-22SwhNOazPrpQ,EtKSTHV5Qx_Q7Aur9o4kQQ,4,0,0,0,Pretty good food and cocktails. Had the bbq sandwich and oysters. Only complaint is tables are too close together.,2015-07-29 20:41:24,"{'food': ['bbq sandwich', 'oysters'], 'drink': []}"
s4B16NV11z424Fu3c01OfQ,gBpxjo01cpY_5stvzru46Q,htO_nlxkEsYHzDrtbiUxew,5,0,0,0,"the barista's are not rude they just are particular. Go in an order a cappucino, latte, coffee, but do not slip up and order a starbucks type beverage. That is when they get rude.

They do indeed have some of the best coffee and steamed milk this side of the atlantic!

Its very busy and crowded on weekends!",2009-03-12 20:18:37,"{'food': ['coffee', 'latte', 'cappuccino'], 'drink': ['coffee', 'latte', 'cappuccino']}"
z-ZBLTOZR7Bd6AgRqOjzgg,tEPWTQStuCRH2d4pdBk9Xg,I5KZm-NnxYeEQsmp6nK5_w,4,0,0,0,"This is our favorite Latino (Mexican/Puerto Rican) restaurant in Philly.  It is not in Center City, or one of the City's many restaurant hot spots, but rather at 4th & Girard.  They bill themselves as a Regional Mexican place, but the menu seems to be broader than just Mexico.  They have an open kitchen, so you can see the meal preparations and it is a BYOB - so bring your wine, beer, or as many do, your own tequila and make Margaritas.   The prices are reasonable and the menu is extensive.  The Shrimp Ceviche is great and I love their Camarrones Chipotle (Jumbo shrimp marinated in olive oil and garlic topped with chipotle sauce).  We also ordered a Fiesta Platter, which is just that - a fiesta of many delicious Mexican appetizers (Chicken Empanada, Taco Dorado, Cheese Quesadilla, and more) - they say for 4, but it also makes a fun entre!  The Guacamole Ranchero is delicious and their Cochinita Pibl (braised pork shoulder) melts in your mouth.  Street parking is usually no problem and the vibe is casual and comfortable.  It is a regular of ours and once you go, you'll be back for sure.",2016-02-13 22:38:57,"{'food': ['Shrimp Ceviche', 'Chicken Empanada', 'Taco Dorado', 'Cheese Quesadilla', 'Cochinita Pibl'], 'drink': []}"
u0PiKq6BjyANu4uamaDAmw,5xP-Tk39BbQF2xwkNj-2sg,EtKSTHV5Qx_Q7Aur9o4kQQ,4,0,0,0,"We stopped here a half hour before closing (oops!) and the still treated us with the best service ever, as we were in town from Buffalo.  The cocktails are wonderful land the server was so friendly and chatty!  The burger though...I couldn't get enough!  The ambiance was delightful, too and I absolutely would love to come back when I have more time.  Seems like a perfect place to take a date.",2017-07-19 16:23:36,"{'food': ['burger'], 'drink': ['cocktails']}"
ZXBeuLF5W66laxiZ9bweag,tVjZsrpIldh3P-1tHECaug,eaDZlSuVS0EY67Ke6pRP6Q,5,0,0,0,"I come here again and again for the Roti Canai. Very fast service and I usually order this as my appetizer as we are sitting down. I also lately have been getting the vegetable clay pot. It has a similar tomato/coconut milk base as the roti canai but filled with my favorite vegetables. You can see pieces of tofu, Chinese eggplant, okra, green beans, and mushrooms floating in the curry base. This portion is very large and enough to share with 2-4 people. My boyfriend and I split it and ate way too much. We could have easily ordered more rice and shared it with more people. 
The ambiance is fine with tables close together and it is normally always busy and occasionally has a line. The service as I said is always quick and the meals are very reasonably priced.",2015-03-08 13:55:53,"{'food': ['Roti Canai', 'Vegetable Clay Pot'], 'drink': []}"
-HLlzk1n71NqvxGVGVHEFw,mz9eb3kuvovZ443CxTOVgw,u9XTeDl_If4U5Eixl6ys7g,5,0,0,0,"The tuna is bomb. But I like the way the guy makes it during the week better than the weekend woman . Nothing personal, just a tuna snob who likes her tuna to be well mixed and not so mayo-y, but just enough mayo. The roll is amazing and it's a pretty big hoagie for $7. ( shhh..I'm not supposed to be eating bread right now). 

As far as snacks go, this place has all your munchie needs covered: big cookies, cupcakes and cheddar bacon popcorn, which I didn't even know existed, yum! And obviously beers galore, if that's your thing I'm sure you already know. I'm a vodka girl so I'm just reviewing the food here.",2018-08-06 14:03:44,"{'food': ['tuna', 'roll', 'cookies', 'cupcakes', 'cheddar bacon popcorn'], 'drink': ['beer']}"
oXpq557T5AHWN5lwHW_Gxg,YLrXKz9XL_EDzVK3yIIerQ,7yPzOek7Af2dKWGYKpcHWA,1,3,1,0,"COCKROACHES!  This was our first time here, and we really looked forward to it.  Alas, it was a disaster, which had nothing to do with the food. That being said, we will NEVER go back. 
 Sure, the food took a long time to come out, and one entree arrived about 15 minutes after the other, but we can deal with that.  But just after we finally got our food, there came a COCKROACH crawling up the wall next to our table!  We told the waiter and he took a napkin and squashed it.  Then he split, without the slightest apology. Despite that, we decided to suck it up and continue our meals. Not 1 minute later ANOTHER cockroach appeared, this time on one of the PLATES containing our food!  Needless to say, that was just too much. We all got up to leave, and I asked to see the manager. The workers that we told said the manager ""just left"". Our waiter was nowhere to be found, either. (I suspect they were one and the same guy.) One of the workers (a woman) said ""they (the cockroaches) come from upstairs"". So obviously this is an ongoing problem. We received not the slightest apology from anyone.  We will never return, of course.  And I will report them to the health department on Monday (today is Saturday).",2018-02-24 20:47:49,"{'food': ['COCKROACHES'], 'drink': []}"
XD8p9kMzjGEf145y5VoSJA,M9puGD3VU5FuhE60HklCvg,JUlsvVAvZvGHWFfkKm0nlg,3,5,3,4,"When John mentioned that Jennifer from Top Chef used to work here, I got super excited. Google showed me that it wasn't the contestant I'd been thinking of, but I was still curious enough to want to try the place. The wait was close to 45 minutes as estimated, and we eventually got a small table by the window. For lack of supply our table wasn't equipped with the same set of hot sauces as the neighboring tables. Margarita flavors of the day were strawberry or mango, and a pitcher of the latter pleasantly sloshed us by the end of dinner.

I was sad to see that their menu online hadn't been updated with the recent changes. While I understand that it's a pain to keep stock for a vegetarian ingredient that isn't present in any other dishes, I'd been really looking forward to the cactus and sweet potato burrito. Which reminds me, I haven't seen a neighborhood so vegetarian-friendly in a long time. John was gung-ho about what appetizers we were going to get, so I let him take charge of those while I picked out our entrees. Given the amount of food we were about to indulge in, we opted to pass on the endless chips and salsa. As strongly as his roommate recommended the barbecue, I was pretty realistic about our consumption of food and chalked the pork belly off for a later visit.

I've never seen fried pickle chips cut so thick (a hefty quarter-inch), and the texture was right on the border between cuke and pickle. The spicy chili mayo it came with was an okay pairing, nothing special. Of everything on our table it was the least spectacular, and as a result it was the only thing we left unfinished.

The single order of veggie wings with ranch sauce arrived at the same time as the other app. Celery and carrot sticks were acceptably fresh, though the celery was the lower quality of the two. The seitan was sliced thin and fried to crisps before tossed in buffalo wing sauce. An interesting plate that I was content to eat, but definitely takes an open-minded palate to appreciate. Not sure that I'd get this again, but I'd be tempted to make this at home if I went herbivore.

Since the shrimp and chorizo burritos each came as a pair, we traded our spares to share the entree experience. The radish slices were nice to have, but I was unimpressed by the jicama cabbage slaw. I think my main criticism is that the tortillas tasted straight out of the package. I would've enjoyed each bite more had an attempt been made to lightly grill the wrappers. The chorizo was my favorite of the two; instead of pineapple, it's now served with roasted red potatoes that give it a fantastic rustic flavor. The wedge lime lightened the heaviness of the burrito, and I could totally picture this as an amazing breakfast burrito if scrambled egg were included. The shrimp burrito tasted of very fresh ingredients, but citrus wasn't present enough to make the seafood really pop. Sadly, this made the room-temperature tortilla overwhelm the light flavor of the shrimp.

Service was friendly enough to come by to top off our glasses for us despite the packed crowd and the pitcher being right there for our own dispensation. Two bathrooms behind the ATM/cigarette machines, surprisingly clean and tagged with random graffiti that actually fits right in with the feel of the place. The art on the windows made me smile, and the hubbub was too noisy for me to make out the TVs by the bar. I'd be interested in coming back at least one more time for food, and I'd definitely come back for boozing.",2011-02-27 06:21:56,"{'food': ['cactus and sweet potato burrito', 'veggie wings with ranch sauce', 'shrimp and chorizo burrito'], 'drink': ['margarita', 'chili mayo', 'beer']}"
Mz6yWWdlMvp3K0_nZsRipg,IKLlAKOhH9uO-VwUP8lmbA,QyWxTsVvvqSEpU1KNblRbQ,2,6,4,1,"Despite never purchasing anything from Say Cheese myself, I had half of my friend's grilled cheese and was pleased, but not blown away. Yet, what really turned me off from this truck was being interrogated by one of the owners on why I actively visit other neighboring trucks (Street Food, Farm Truck) as opposed to buying from them. I said I was lactose intolerant (which I am, mildly) and he rolled his eyes, mockingly replying with, ""Yeaaah, okay."" I'm not sure if this was meant to be a pick up line or what, but it certainly deterred me from ever coming back.",2013-05-16 17:46:38,"{'food': ['grilled cheese'], 'drink': []}"
PIhwXljbm13-KbsalguZ6A,xkEa9BYymHom4AP7D9pyIA,eMiN8nm70jjKg8izikVWDA,4,0,0,0,"Decent steaks here, but awesome fries. Try the Crab Fries, just do it. Their bar selection is excellent, even for a bourbon snob from Kentucky like me. Be prepared for a little wait, but the Crab Fries are worth it.",2011-12-03 04:56:03,"{'food': ['Decent steaks', 'Crab Fries'], 'drink': ['Try the Crab Fries', 'Their bar selection is excellent']}"
VQA1J4GwIYugAY8roxKZIw,NyCj73Z5FVKJz149m-FvUg,7yPzOek7Af2dKWGYKpcHWA,5,0,0,1,"Finally got to try this place and it was phenomenal. We ordered the fried tilapia, papaya salad, curry mussels, and the caramelized ground pork. Now the first thing I really have to say is that I'm lao and have been to quite  how a few thai/lao restaurants in search of papaya salad like my family makes. They were all very disappointing. But not here. Their papaya salad was what satisfied my constant craving for a spicy papaya salad. It was almost like mamas. Everything we had was like comfort food to me. It reminded me of my childhood and eating with my family. It's funny how none of the thai/lao restaurants I've been to could transport me to my youth like this place did. Everything was amazing. Service was friendly. Definitely would recommend to everyone that's close by.",2016-11-23 20:44:25,"{'food': ['fried tilapia', 'papaya salad', 'curry mussels', 'caramelized ground pork'], 'drink': []}"
qTy8c_Saz2StueB3XmWqZw,6WlFqE5skLOH4FSPCaFd1w,htO_nlxkEsYHzDrtbiUxew,4,0,0,0,"Delicious, bold coffee.  The draft latte, however, gave me a headache and a ""speed-like"" feeling for hours though.  Woo, it was strong!!",2017-10-25 17:56:01,
NVeFctE_lkcwDexf1EZxkg,kO30XR2WeF6bla6dK1ZZLw,NMtUD873aWrNjljt3VOcFA,4,1,0,0,"I'm a big fan of Top Chef winner Kevin Sbraga and his eponymous restaurant at the Symphony House - Sbraga. So it's a no-brainer that the GF and I would check out Juniper Commons, his 80's themed outpost across the street. The GF loves any themed concept, but I'm down with any Chef that can turn out a deliciously decadent foie gras soup.

So we pushed past all the negativity surrounding the supposedly regressive concept and decided to stop by for a pre-theater dinner. Some say the 1980s was one of the ugliest decades for decor, but the design here was still sleek and open. They even have a fire pit in the open kitchen - perfect to roast a prime rib or a 32 oz. steak.

Bread Service
Zucchini bread

Service started off with some zucchini bread, provided with a pat of butter topped with sea salt. Moist and studded with raisins and walnuts, this was a delicious, yet surprisingly sweet start to the meal. 

Pimm's Cup [$12]
Pimms, lemon, cucumber, strawberry

The GF can't be denied her Pimm's Cup and Juniper Commons' iteration was appropriately fruity, light, and refreshing.

Point Breeze [$12]
Bluecoat gin, grapefruit, rose 

Considering the name of the restaurant and the theme, you'd expect a great gin program which Juniper Commons has in spades. This tipple featured Philly-based Bluecoat. The floral notes were rendered more complex with the addition of grapefruit and rose. Himalayan pink salt studded the rim.

Peel n' Eat Shrimp Cocktail [$15]
Cocktail sauce, lemon

These Florida Sun shrimp were nicely poached, shell-on. The GF wasn't a fan of working for her food, but we both enjoyed these substantial and snappy crustaceans nonetheless. The accompanying cocktail sauce was sweet, with a nice horseradish kick.

Fried Smelts [$8]
Chili pepper aioli, lemon

While not exactly this year's pork belly, you do see fried smelts gaining ground. And why not? It's the perfect salty bar snack for those who enjoy fish. Head-on, these fishy fries were aggressively seasoned and had a thin, crisp batter, with the bones within offering even more texture. The chili pepper aioli had some acid and kick to balance out the weight of the flaky and meaty fish. 

Eggplant Fritters [$16]
Eggplant relish, mozzarella curds, pomodoro sauce    

This dish was definitely redolent with the components of eggplant parm. The pomodoro sauce was well developed with the fresh herbs providing additional flavor. The mozzarella curds were chewy nuggets of gold. Still, the eggplant was inconsistently cooked. The relish was great - well roasted and packed with seasoning. But a few of the crispy fritters showcased eggplant that was extremely chewy and gummy, rather than tender. A decent dish that could have been better executed.
 
Lobster Roll [$26]
Mayo, celery salt, drawn butter, chives, potato roll

On the other hand, the GF's lobster roll was top notch. It doesn't get better than a perfectly buttered and toasted potato roll, packed with huge chunks of sweet lobster with minimal dressing. A pat of pickled veggies provided some balance between bites. Almost overshadowing the lobster roll were the beef fat fries. Thick-cut and properly fried, each bite was lightly crisp, yet melted upon mastication. In fact, one of the servers who stopped by to chat described them as being seductive. Considered me seduced.

Pinot Noir Wine Cooler [$9]
Apple brandy, blackberry 

There wasn't a dessert menu on hand, but of the few offerings rattled off by our server, none seemed to surpass our need for a Salty Pimp from Big Gay Ice Cream next door. Still, I had to end the meal with one of Juniper Commons' wine coolers - bottled in-house, sparkling, and slightly chilled. This was easy drinking - light fruit with a brandy buttress. 

Service as a whole was very good, with a friendly hostess and a manager that stopped by to check on things. While there were some inconsistencies in the eggplant dish, everything else was well-executed and delicious. For the naysayers, I don't think the point is to blow you away with creative twists on classics. They're classics for a reason. The lobster rolls are done right and their raw bar is fresh. I highly recommend popping in during Happy Hour for some fried smelts and a drink or two. Lastly, you're failing at life if you don't order the beef-fat fries.",2015-05-29 14:20:42,
