review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
OtZQo9B9XeS_ztQ0-i9U7Q,JRK1sZ0MsVMV5cHIKM45tA,Z5po0aTuzKKblek5y6Sp8Q,5,0,0,0,"The burger and fries were amazing! I had the 'turbo' with the spicy fries and would recommend it to others as well. The service was decent enough and didn't have to wait long whatsoever. I've noticed that others have had problems with the service looking at the reviews, but the guys who helped us got our orders correct and were helpful.",2014-07-16 00:29:41,"{'food': ['burger', 'fries'], 'drink': ['turbo']}"
Uhy_mP5S2ZLrp8fsZqDXMA,LwuHCmFSeFhCGeschjwmnQ,7mpYTDb24SywNMRn3yeakQ,4,1,3,0,"I'm definitely a fan of this place, but I agree with commentary on the other yelp reviews.

Came in for happy hour, had two abita beers, shared mac & cheese and the pork empanadas. Really great stuff and the total only came out to about $12 each for my friend and I.

I did honestly feel like the bartenders were all in a sour mood. Just asking a question here or there or ordering something from the menu, I felt like I was inconveniencing them. I was also disappointed because so many reviews said they have great popcorn and I was there from 5:15-6:30 and no popcorn was served. We asked about it and they said they would bring it out, and they never did - so womp womp.

I would come back for happy hour, just be prepared to not expect a warm welcome from the people that work here. No idea why the bartenders don't like the patrons!",2017-03-29 15:51:12,"{'food': ['mac & cheese', 'pork empanadas'], 'drink': ['abita beers']}"
g4DjiKShKLy1hV5gbLeuEw,NWFqEfs5Z9wUmCeVfTTDAA,U30ggGzFpXvc2NZYwOW3qg,5,1,0,0,"Samosa chaat is excellent. I got it wild (extra spicy) and it didn't disappoint. 

Staff is friendly and courteous. Highly recommend if you're in West Philly or visiting.",2014-06-29 22:14:52,"{'food': ['Samosa chaat'], 'drink': []}"
lLMB-YJXTduWdZHS84KqOQ,v8kEhjCyaGYMVsDVoew6NA,OKPUO8zvBBL-OA6-SfDx8Q,5,0,0,0,"A great meal every time we come; they use fresh, local ingredients, bake their own breads and have delicious desserts! It is cozy and welcoming...... Sort of like going to your grandma's house (if your grandma is a gourmet chef). Comfort food but with healthy choices.... Can't beat that.",2015-07-17 23:52:07,"{'food': ['fresh', 'local', 'baked', 'desserts'], 'drink': []}"
x50Ph4HUGCkEWjR9bQ6QEQ,vYBREFlQvXP0A0fsnIxJlg,FHNIvNgh3fS7VZQq2Y3dsA,3,0,0,0,Went to Cheu Noodle Bar for first time yesterday.  Was a decent place. I got the Crispy Sweet Potatoe Rangoon which was excellent! Also had the Miso Ramen which was decent.  The area is pretty small and there is no where to stand while you are waiting to be seated.,2016-02-25 20:23:10,"{'food': ['Crispy Sweet Potatoe Rangoon', 'Miso Ramen'], 'drink': []}"
Hfvg4po2DKvoIvboWSAjvw,U_HRuO9CN6Kab8KrudcNPg,hoYHhfn4w0mVjI60eHDHzA,1,0,0,0,"There was no soy sauce in my order. Barely any ponzu sauce and the tuna and salmon were sliced in correctly. I'm VERY disappointed. How can you slice fish into LARGE cubes? Never ordering from here again. The tuna is brown, the jalapeños are not fresh. I would like a full on refund.",2018-03-24 21:44:20,"{'food': ['tuna', 'salmon'], 'drink': []}"
WvtqpLoKFFUCiEu2KtbbQA,EkZn0UTvKPP8f-iSaQQ95Q,udsU77Rh2wAN7tEOmIUY7w,1,2,0,0,Slow service. Under par food. Overpriced Asian goods. Cashier seems more busy organizing deliveries than serving customers IN the store. Not impressed at all.,2017-06-29 14:23:45,"{'food': ['Under par food'], 'drink': []}"
vAdArqI6JkWrB4zn_EUREQ,Y0zkXeq1GtYa0si2g8oXAQ,0JoB3ThhI-DS78-1Ks1EUQ,1,0,0,0,I ordered here through grubhub and after waiting almost an hour and a half I finally call the restaurant to see where my food is. Turns out they forgot the order. They refused to comp my food and tried to deliver it 2 hours after I placed the original order. I'll never order from here again.,2018-05-09 02:11:29,"{'food': ['I', 'ordered', 'here', 'through', 'grubhub', 'and', 'after', 'waiting', 'almost', 'an', 'hour', 'and', 'a', 'half', 'I', 'finally', 'call', 'the', 'restaurant', 'to', 'see', 'where', 'my', 'food', 'is.', 'Turns', 'out', 'they', 'forgot', 'the', 'order', 'and', 'they', 'refused', 'to', 'comp', 'my', 'food', 'and', 'tried', 'to', 'deliver', 'it', '2', 'hours', 'after', 'I', 'placed', 'the', 'original', 'order.', 'I', 'll', 'never', 'order', 'from', 'here', 'again.'], 'drink': []}"
dXhb4RwaPlAUtTTwK1qqzQ,JM2PVRrNAXTtHVT5Nbo3jg,cNfeKIYIv07oxqVozMbjpw,5,0,0,0,"10th and Walnut is the newest addition to the Marathon Family, and unlike its sister store on Chestnut, it does not look like bad 90's design. In fact, this new bi-level location is super swanky in comparison. With exposed brick, and bridges the restaurant decor might fool you into thinking you're in a Starr restaurant. 

The menu is the same as all of the other Marathon Grills. In my opinion, for the price the food is good. In fact, the food is just good. I rarely have a problem with anything I order. The standard fare is made up of salads, sandwiches, breakfast all day, and smoothies. 

Now, my biggest problem with this location is that the service was SLOW. But that might be a result of just opening.",2007-06-15 06:16:36,"{'food': ['salads', 'sandwiches', 'breakfast all day', 'smoothies'], 'drink': []}"
7UojKRmydK8KqioXvIA-Vg,6B4UrrmtELqcGMEpqkf0gw,4_W5pstoN1166TGjjPOrMg,5,0,0,0,"Great beer selection and hands down the best vegetarian cheesesteak I've had so far! Mushrooms were cooked perfectly with a gooey cheese sauce and a crunchy on-the-outside with sweet and chewy inside roll. 
Stopped here on impulse after a show at Underground Arts and will definitely be back after the next show we see. Glad to see a quality place that keeps the kitchen open a little later. The vibe inside was really comfy also. Plus I always get excited when I see a cask ale on tap.",2018-03-17 16:40:59,
8w2ZsRa4LL3ulGUntDeK9Q,W0U5VaJQlpmEWeGgqtWmaQ,kkcQYuF3w5iHnHMf0EnRhQ,4,0,0,0,"I'll start by saying that over the years my friend and I have randomly taken off from North Jersey to Philly in search of a good authentic cheesesteak....and for many years we remained unsuccessful.....until Chink's.

Chinks is a small hole in the wall type place, but as many know these places can be the best cheat eats around.  The cheesesteaks, at a mere 6$ are GREAT.  The perfect greasy, cheesey and tasty fast cheap eat.  I have had many cheese steaks before but this is by far one of the better ones :)   Also, this place boasts an old time soda fountain that ranges from hand mixed flavored sodas to thick shakes and even really good egg creams, and all at good prices. Many places in my area and NYC also boast this sort of option however they make a big deal of it being ""vintage"" and specialty and they overprice but chinks is not like that...its not some trendy new soda fountain...its more of an oldskool authentic soda fountain experience, that combined with the cheese steak is well worth a trip back just to go to Chinks.   This place is now a must try on my small but growing personal lists of Philly venues. I can see why the locals view it as a classic Philly institution.  Thumbs up for chinks!",2008-12-15 23:19:53,"{'food': ['cheesesteak'], 'drink': ['soda', 'shake', 'egg cream']}"
pfUV4FMO_vfstSifcxKfOA,Bvl5vYeNM-Q9N45TY34VrQ,u7_3L1NBWgxhBM_B-cmmnA,4,2,0,0,"Pizzeria Vetri is hidden off of busy Benjamin Franklin Parkway in an oasis of restaurants on Callowhill Street. The inside of the restaurant is pretty hip - high ceilings, pizza oven visible in all its glory, and playing sick tracks. I can totally see this being a place for people to stop in for a pizza snack. We ordered the crudo pizza for two. This was definitely the perfect size for an in-between meal for two or someone that isn't super hungry at dinner. The pizza was delicious. There was no shortage of prosciutto and the mozzarella was a perfect balance to it. I'm normally not a big fan of crust but this was also great.",2017-08-30 17:20:11,"{'food': ['crudo pizza'], 'drink': []}"
OU51IxOpXb1sKS-3kONR6A,6jolaQGgVJ_ytsPnINtFBg,JUlsvVAvZvGHWFfkKm0nlg,5,0,0,0,"We love this place! The food is awesome and the service is excellent - the staff is very friendly and helpful even on busy Friday nights. It can be a bit crowded with above average noise then, but that has never bothered us. So maybe don't go with a large crowd or on a first date on the weekend. 

Among the things we have tried and *loved*: the $1(!) endless nachos, guacamole, grilled Mexican corn (great blend of flavors), cactus & sweet potato burritos (wow!), chicken fried seitan (love the sweet, tangy bbq sauce), brisket sandwich and the ""big ass"" burger."" I was iffy about the veggie hot wings (too sour for me), but my husband really liked them. So give this place a try.",2011-07-01 19:51:25,"{'food': ['nachos', 'guacamole', 'grilled Mexican corn', 'cactus & sweet potato burritos', 'chicken fried seitan', 'brisket sandwich', 'big ass burger'], 'drink': []}"
NKEABJAJytQ0flEtzN74rg,uJYhDHh1wf3Vx8HwsSUt7w,vcyyzUqEiCTSrFmHgqvxpg,5,20,0,2,"I don't order much take out, but when I do, I go to Salerno's. It is one of the nicer businesses on this forgotten strip of Rising Sun Avenue. They have also added a small restaurant to the pizzeria. The young girls who answer the phone to take your order are always polite and pleasant. Everything I have had here is delicious. Most recently I had a cup of the minestrone soup. It came with garlic bread. The soup was so fresh, so flavorful. Overflowing with vegetables and pasta shells. My boyfriend has the ham calzone and he devoured it. Another consistent favorite here are the clubs. The turkey club is delicious. Real turkey, crisp bacon and fresh lettuce. Comes with a ton of fries. Delivery is also quick!",2016-10-28 12:19:26,"{'food': ['pizza', 'ham calzone', 'turkey club'], 'drink': []}"
qJi0XZOyd2FkCwIPcrdBUg,axwPGMI9gscT_C85HqjYXw,P8QLcGZZOPgl9w_3ARBKiQ,2,1,0,0,"Hai street kitchen's sushi burritos are hit or miss. The first time, the spicy salmon (slammin' salmon) had actual salmon Sashimi in it, albeit not enough to warrant the price tag. The second time however, there was not enough fish at all. The tuna was so sparse that it was hard to taste over the pickled radish and other vegetables wrapped up in the roll. I am far from satisfied and your money is definitely better spent somewhere where they provide more than a sushi gimmick.",2015-10-25 00:53:47,
ZNfDOzjjq6cp8ApuOIt0rA,jMg1gxyECohzDFoX7qHrzA,Dv6RfXLYe1atjgz3Xf4GGw,4,1,0,1,"I like this place. The spicy Asian steak wrap was tasty. I don't know what the ""Steak"" was, but the damn wrap was out of my hands in a matter of minutes - so that says something! It was filling. The vegetables were clearly fresh. They have a solid, hard working team and a good process to move people in and out - so don't be concerned about the line (lunch time) it will move quickly. Will check out some other stuff here. It's a worth check out again spot.",2018-07-26 20:54:43,"{'food': ['Asian steak wrap'], 'drink': []}"
