review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
8M0H4pr62bgn7bEGezs0hQ,M9BgUhUEkAQIXhOa4ikEKQ,F8yozE3NWnImNApHO347gQ,4,0,0,0,"It's an experience for sure! From the minute you walk down the tiny street to ring the doorbell to be let in until you walk out so full and wondering what just happened?!  There are no options for a smaller dinner than a 7course meal. There is no menu but you do get to pick between two choices for the two entree courses. There is also no direction as to whether you can take home leftovers (we yelped to find out we could but only after the 5th course), to how much it will cost you ($34/pp w/o alcohol & tip was already included), and to how you can pay. They only take cash. So if you know all this going in you can be prepared. The food and service were otherwise excellent. The atmosphere feels very authentic though I've never been to Morocco myself.",2014-09-25 15:30:37,"{'food': ['7course meal'], 'drink': []}"
-u2vU392v6FFZIA2dngm_A,zG94v9stlQnb2dGUXVDEVA,cNfeKIYIv07oxqVozMbjpw,2,1,0,0,"I'm very familiar w/ all the Marathons and this is the bleakest star in their dim galaxy! 

The lighting always seems oddly low, not inviting and cozy, more like ""we're saving electricity"" and want to appear closed. Zero for atmosphere in the evenings... My last time there, after heading in and standing w/ my friend , front and center, waiting to be seated in the 1/4 filled restaurant, we waited easily 10-15 minutes for attention of any kind. The waiters mostly hung out by the bar and in the recesses of the restaurant, slouching and gabbing, w/ not a glance at us obviously waiting....finally, let's call him ""Mr.Hunky"", deigned to come up and and said ""Yo, what's up?"". I thought this was a restaurant, not a singles bar from the 70's?
""Mr.Hunky"" had passed us a couple times previously but seemed unable to multitask and  seat us at any of the plentiful open tables, too busy to rush back and hang with his posse....I was amazed and said we were waiting to be seated (duh)....but we decided to exit and eat at Jones round the corner where they welcome diners. 

I've been previously underwhelmed, overall, by the food here and at other Marathons. The  new menu seems to have carved down portions on practically everything.  The burgers are the safest bet, but you may as well not bother ordering it to taste, because it's never right. They also got rid of the one thing that was superb on their menu; the Salmon Nicoise Salad. That was my only reason for going there....that and the faint hope that ""Mr Hunky"" might suddenly realize his true calling and, possibly, only talent and do a spontaneous table dance, for the very first time truly earning his dollar bills! Sorry that I'll miss the performance, as I won't be going back..",2012-01-03 20:01:22,"{'food': ['burger'], 'drink': []}"
HfzEkV6aSnf57i5yuwg81g,tQ8N3-j2Ckc_6ajPRg01tw,9gObo5ltOMo6UgsaXaHPWA,4,0,0,0,"If you want an amazing view of the city in a great ambience, this is your place. As a Philly local, I bring all my friends from out of town here...for drinks. The food is good, but nothing special. Not a foodie paradise, but you should definitely come here for a drink to see the views.",2017-08-28 22:12:47,"{'food': ['food'], 'drink': ['drink']}"
D_KjuIFRTyQYjGNaUD_BjA,jebInMpqghpEc9DCT1WdVw,r-kln94enJMMmCWmzbXO2g,4,0,1,0,"This is a very good bake shop that does well on both sweet and savory items.  The only reason I don't rate it five stars is because they could improve on their customer service.

My favorites from the sweets are the carrot cakes, macaroons, and chocolate chip cookies.  On the savory side, their breakfast pockets are excellent.  They also serve above average pizza but it's overpriced and tends to be too salty in my opinion.

The only wholly negative experiences I've had with the place are the occasional rude employees.  For example, the place takes delivery orders, and once an employee actually had the gall to tell me to hurry up and that he didn't have all day while I was placing an order over the phone (how rude!).  And sometimes they're a bit reluctant to elaborate and describe items when deliberating between the vast array of treats they offer.  I feel they should help because the item names are generally not indicative of what they are so the employees should help you understand what you're buying.

PS:  If the place offered free tap water like Starbucks I think it would make a huge positive difference because it's a long and unconventional walk for many people to get here.",2015-08-30 20:05:53,"{'food': ['carrot cakes', 'macaroons', 'chocolate chip cookies', 'breakfast pockets'], 'drink': []}"
Hz7j2zGjD9YNc253wKunHA,hz7DuitkD8Q99OJ1bz3OiQ,_9x1oSQghxEPuUeb5NPShw,5,0,0,0,"Fun and festive! Visited twice, once on a Friday and the next time on a Saturday and both times i was treated to a super enjoyable fun night! I enjoyed the vegetarian feast both nights and the feast was a little different on each occasion. The setting was beautiful and comfy, with morrocan lighting and comfy couches. After traditional hand washing, i indulged in seven delicious courses and several fruity cocktails. Music started and the belly dancer entertained while my party moved on to hookah! Truly a fantastic night!",2017-09-09 03:24:11,"{'food': ['vegetarian feast'], 'drink': ['fruity cocktails']}"
ZNlRTjzoDV_H_2wrIKXaVg,mIUVp_l5C6-vt6plmptXnQ,toMVWIsPJmS7-LiLAf2AfA,5,4,3,5,"I yelped 'Lunch' and Ippolito's Seafood was the 2nd option with only ONE dollar sign. Despite the great rating, I was still a little nervous to try out cheap seafood. But I learned 2 things from this place:

1. It's not cheap; it's AFFORDABLE--extremely affordable.

2. In addition to their amazing and fresh produce, my favorite part about Ippolito's is the menu. SUCH a great variety of delicious seafood;

*The shrimp roll is amazing. A toasty brioche bun filled--and I mean FILLED, they don't joke around--with delicious fresh shrimp that POP in your mouth with every bite.

The salmon burger is off the hook, too + the best of Philly (their famous crab cake sandwich).

And the people that work here are super nice, too. Ask them about each menu and they give you a detailed rundown of what it is and how it's prepared. 

I go here almost every day for lunch now--it's healthy, incredibly delicious, and oh, did I mention it's ridiculously affordable?",2012-09-11 01:20:22,"{'food': ['shrimp roll', 'salmon burger', 'crab cake sandwich'], 'drink': []}"
Qj5QLI-PHBFqAVbTnLC28g,KDRFR5n5Uwpj65r3qa1onQ,V6Om7YZhlRQRU7WfuxHq8Q,4,0,0,0,"Went there today with a friend to try the train wreck po boy and possibly some gumbo. We were greeted by some very friendly staff who were very helpful in giving suggestions and attentive to us while we dined there. We ordered two train wreck po boys and with advice settled on gator gumbo with white rice after we were told it has a bit of heat and a good kick to it. We were not disappointed by the gumbo  it was savory and hearty with just the right amount of heat to it. The po boys were served on a a fresh french bread with a delicious creole mayo. Inside the po boy was Andouille sausage, steak, salami, cheese, and onion everything was diced super fine and you need a fork to eat eat all because they pile the meat and fillings on big time on the sandwich. Overall a great meal completely and excellent service would definitely return and highly recommend to anyone looking to spice things up",2012-10-10 01:31:32,"{'food': ['train wreck po boy', 'gator gumbo', 'white rice'], 'drink': []}"
ttNY97iX-Rqz-jpA_z_rjw,kJgvtgPwhH-JDs0IAoGhyw,L3V21nAe-CicW2bvtNWa0g,4,0,0,0,"I found Mixx while searching on Yelp for a place to eat dinner. I chose it for three reasons: 1) I had a craving for sushi, 2) it was only a few blocks from my hotel, 3) it seemed casual.

I'm a boring sushi eater - no fancy rolls for me. I ordered a spicy tuna roll, an alaskan roll, miso soup and a thai ice tea. All of it was good; nothing spectacular, but good. The rolls were big (8 pieces for the ones I ordered). The spicy tuna was spicy.

Service was decent - keep in mind, I never expect exceptional service in Chinatown. But my server was polite and quick.
Environment - very casual bistro setting. Nothing memorable.

Backgound notes: Visited while on business travel after working almost 12 hours.",2010-05-15 20:52:20,"{'food': ['spicy tuna roll', 'alaskan roll', 'miso soup'], 'drink': ['thai ice tea']}"
Rvj34RTCIlzTiVRq4ZOYAA,U6-dkB0h95u82OepIo6rFA,C_EtrXTygRX5RTUOKtO6Dg,5,0,0,0,From the outside you couldn't tell the food is amazing. Tried the fish and chips and the chocolate cake for dessert. I licked the plate. Prices super reasonable.,2015-07-04 23:47:23,"{'food': ['fish and chips', 'chocolate cake'], 'drink': []}"
BeumvOB8eC3fopENg0lONg,tm-MW5-pJholTZZtImkLMw,DytKODMqcvQ7MWA0NN2uNw,5,0,0,0,"These guys get hospitality! I had a chance to chat with the owners while I was there and Scott and Taylor really get it! Great food, great service, great people, all at a great price! I will be back!",2016-12-05 01:58:31,"{'food': ['food'], 'drink': []}"
