review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
rgSuonZ-4AmHlIWJuPyHtg,YmfGjqIfGeDkfJVdsmg29Q,EtKSTHV5Qx_Q7Aur9o4kQQ,1,2,2,2,"Update -- Sadly I will not be returning to Village Whiskey. From the Philadelphia Inquirer:
""[Jose Garces' Village Whiskey] had more risk factors for foodborne illness than 99 percent of establishments inspected in 2014. [...] Seven inspections in a row at [Village Whiskey] found multiple serious violations, such as a food-prep employee's working with a cut finger, raw meat stored over produce, and egg salad held at temperatures hospitable to microbes.""

---------------------------------------------

I've always believed that if you're going to do a hamburger, you do it right.

Village Whiskey does it right.

VW's ambience is lively with an upscale vibe. But the space is cozy to say the least, so expect a wait if you just walk in. The menu itself is very short, so if you don't like hamburgers, fries, and whiskey, you should probably dine elsewhere. Or better yet return to whatever sad, burger-hating voodoo cult you hail from.

Soon, you'll find yourself sitting in front of a giant bun piled so high with hot beef and fixin's that you won't be able to pick it up neatly. You'll wonder to yourself, ""How did I get myself into this jam?"" before realizing that you're in 'Murica and that's the way we do it here.

The one to get is, of course, the namesake Whiskey Burger. The word ""no"" doesn't exist when a luscious colossus of magical maple-bourbon glazed cipollini, applewood smoked bacon, rogue bleu cheese, and foie gras-topped beef is staring you right in the face. Yeah, you're throwing down an obscene amount of money for a hamburger. And yeah, it's damn good. Village Whiskey's signature Duck Fat Fries are thick, dark, and full of dense potato-y goodness. They are also heavily seasoned, so you might want to have a taste before you ask for a salt shaker. Mmm! As far as beverage pairings go, I happen to like whiskey but next time I'll wash everything down with a beer instead.

If you're looking for something a little lighter on the palate, you might want to try just taking a nap. BUT if you're in the mood for something decadently sweet, then may I recommend the French Toast? Deep-fried mouthfuls of nut-creme-filled brioche toast, tart berry jam, and toasted pecans topped with fresh berries and whipped ricotta cream. Sweet tooth: 1, stomach room leftover: 0.

I'll take that nap now, thank you very much.",2015-12-10 08:08:05,"{'food': ['Whiskey Burger', 'Duck Fat Fries'], 'drink': []}"
eTO24SOjrlphG15ujmlQFg,lD0hzfmwR1ML6ct1gbHGkw,Oun4NN-u5yiHIxDqtJnxgA,5,1,1,2,"I had the buttermilk ranch dry chicken and an oatmeal raisin donut today.  AWESOME.  The guys are very nice in there and it was empty so I pulled down a stool and ate my dinner.  I had no idea you receive a honey donut and very small side of japanese pickles with the chicken so that was a pleasant surprise.  After eating, I couldn't help myself and bought 4 hot donuts, they gave me 6 just because, and I scarfed one down on my way out.  It literally felt like heaven in my mouth.",2012-03-12 00:47:10,"{'food': ['buttermilk ranch dry chicken', 'oatmeal raisin donut'], 'drink': []}"
tZ6ng4mktJH3MIR6bjFgHA,oW_bHLMTFS4gF6Bwm7i-1g,XQWZQjC73fCTRGWnD18-Eg,5,0,0,0,"Fast, affordable, delicious. Unique menu. Treated with kindness and respect. I would recommend for quick lunch or quick dinner.",2016-06-07 17:50:26,"{'food': ['Fast', 'delicious'], 'drink': ['Quick lunch', 'Quick dinner']}"
G8B9h2iEnxQ5qCp5bWN3qg,33R6iml_TDXcLMSAxyWQkQ,FnEkr6LzjuGsg93Z7fkl7Q,3,0,0,0,"As soon as I saw the logo for this bar I thought it needed to be on Bar Rescue. Misconduct Tavern with terrible cursive writing and a weird sailboat theme that doesn't go throughout the whole bar. They have a substantial amount of large tv's and i was able to watch the final four games, but it just felt like an odd place, with an odd name, and an odd theme. I will give the bartender props though because I asked for a Guinness Black Russian, told him what was in it and he made it pretty darn well.",2017-04-02 20:20:35,"{'food': [], 'drink': ['Guinness Black Russian']}"
jTnlkQ_1V52WRtTibr2W5A,0Ix1-2sokuGJeiJcB86JxA,ngvE1G9IckUO-ljZBFo23w,5,2,0,0,"Phenomenal takeout/delivery spot. I LOVE the lack of unnecessary fats, vegan options and great prices. I'm not a vegetarian, but I crave the mumbai dal on a regular basis. I've been getting takeout/delivery since they opened and have never been disappointed.",2015-10-21 21:08:34,"{'food': ['mumbai dal'], 'drink': []}"
ClTRyAprbjdvpQB_DhuhVg,-HApD45elUly42Ca6Girwg,1UNorskttXSWuEcgzKzXcA,4,0,0,0,"Philly has a ton of good mexican restaurants. 

Whereas many people default to all things Stephen Starr, I personally find gems like this to be the better options.

It's a great location in head house square, so you can bar hop before or after your meal.

The thing I like most is the use of so many fresh ingredients and some of the unique menu options

I would have kept it 5 Stars except they changed their menu some and the tomato and crab gazpacho that was incredible is no longer there.

But everything I have ever gotten there I enjoyed! Awesome guacamole well worth the review on it's own!",2011-09-04 21:28:49,"{'food': ['Mexican restaurants'], 'drink': []}"
HnZ__Oo8q-7UhQ8RGxFo-Q,T7Nb5pR1mqyANvGR6-xb-w,m4lkv5ksqtdXvlIVIftH_A,4,3,0,2,"Came here for Restaurant Week.  The lower level dining room is much smaller and more tightly packed than I anticipated.  Overall, I felt the food was good, but the portions were quite small.  My wife's scallops entree only came with 2 medium-size scallops.  Definitely didn't seem worth the $28 that they normally charge for it.  My short ribs entree was just 1 short rib.  Everything was on the small side.  However, we did notice that the table next to us ordered the Tempura Rock shrimp appetizer which was far bigger than any of the others.  My concerns about the many negative service reviews were unnecessary.  Our server, Harrison, did a great job and was attentive throughout the meal.",2008-09-20 01:39:28,"{'food': ['scallops', 'short ribs'], 'drink': []}"
5BWv1zO4PWvdpgpEh3_LHQ,qdZjFncnwu5Rz-JB_1sCNQ,17Y8circEnkMMXKfLo8Ztg,5,0,0,0,"While I have yet to try the prepared foods at Bitar's, the grocery items and customer service have me coming back on a regular basis. They a delicious selection of feta cheese, olives, pita and home made spreads. Everything here is delicious!",2018-03-06 16:11:18,"{'food': ['feta cheese', 'olives', 'pita', 'home made spreads'], 'drink': []}"
BNQ97kOeVwEzRy3fH1ZVMA,KhhlZrnwPbJsgLN5tNrIFQ,cXSyVvOr9YRN9diDkaWs0Q,4,2,0,2,It's nearly impossible to get a table at Honey's during weekend brunch. There's a reason for that- the food and service is just really top notch. I was able to sneak in one evening right before they were closing. I love that they have a lot of vegetarian options and faux meat products.,2013-04-20 14:43:41,"{'food': ['vegetarian options', 'faux meat products'], 'drink': []}"
ATZG7ntIuyC8QIzJNunCkQ,k3blBOULnhunws_RIH2Yfg,cXSyVvOr9YRN9diDkaWs0Q,5,1,0,1,"this place is great i really enjoy myself every time i go here. food is amazing. especially breakfast. would go here every weekend if i had that much cash on me. biggest downfall is that too many people know about it and that causes a HUGE problem for being seated in  timely fashion. but the it's worth the wait. the staff has always been pleasant to me and my guests, and the food never fails to hit the spot. cash only is annoying.

i would be up for going anytime.",2008-06-02 04:02:21,"{'food': ['breakfast'], 'drink': []}"
6UY9jd_1MrNtJDO_RwfNZQ,9u_Gpm5d40u81I3dOmvDYA,46_2e1hnQ4csLrYnhn6bkw,3,0,0,0,"Cute restaurant and bar.  Sat outside and did take awhile to be greeted but the shirt dark hair girl server was very nice.   Ordered the mussels and was not very impressed with the Bloody Mary sauce. Also was eaten alive, the bugs were out of control.  Would try again but probably sit at the bar.",2015-08-22 20:15:52,"{'food': ['mussels'], 'drink': ['Bloody Mary sauce']}"
pVOlB9r-u9WIL5BG82ODow,BmYbRP263eVeLNKNsZmBOA,9gObo5ltOMo6UgsaXaHPWA,3,1,1,0,"Atmosphere: 10/10
Service: 10/10
View: Incredible
Food: sub-par

Tried the trout and sea bass, both were overcooked and very bland.  The service was excellent, the wine recommended by our server was excellent, and the view is probably one of the best in the city.  Great atmosphere, very chic.  We will be back but probably just for happy hour.",2015-06-27 13:03:28,"{'food': ['trout', 'sea bass'], 'drink': ['wine']}"
tMrEMbZI-H29A1JsKfcX9A,RtlpPgo-fvTJsnmmkPzC5Q,C_EtrXTygRX5RTUOKtO6Dg,2,0,0,0,"Not the worst thing I've ever eaten, but I really wasn't impressed.  The food seemed like someone put in the bare minimum of effort to give a vague incarnation of what mexican food might be.  Service was fine.  It is extremely loud in there.  Like, party of 10-15 people screaming, loud.",2011-08-31 22:25:30,"{'food': ['mexican food'], 'drink': []}"
8_9vkI1JGlkrJI6a5OTKGw,ikIT45t6zrQQ55JBoozHFw,2er_V-oAd7IbQ5YTY56r7A,5,0,0,0,"Wonderful casual spot. Great for a date night, without being too formal. The noise level is comfortable. Best thing, they have the impossible burger. It's by far the closest to real meat that I've ever had. The portions are large too. If you get fries, get the smoke sauce. It's the best! The service is great and never seems crowded.",2017-12-08 00:02:06,"{'food': ['impossible burger'], 'drink': []}"
3QaKipmK3RliyovWLw-Wvg,qb93lt68RXCsrmAc9AYJeQ,VJEzpfLs_Jnzgqh5A_FVTg,2,6,2,0,"This is an all-around 2 star place in just about every way you can imagine. Absolutely nothing stands out about it except for the few things that I disliked.

However, they are conveniently located RIGHT across my apartment. That is pretty cool and I was excited to see a Thai restaurant so close by, even though there are already quite a few Thai places in Center City.

The fact that they set up shop in a nice little neighborhood is attractive, but I feel like the novelty of this place stops there. 

The inside looks pretty lively most of the time which is inviting but the decor and set-up is rather plain and almost cafeteria-like in nature with its ordinary red picnic-tables and somewhat bare walls that even display an elementary school style fire-bell on the wall. 

The tables have no place settings, no coasters and no glass top either, although they are polished well.

Tables are somewhat close together but not so much so that it's annoying. The table all the way to the far back left corner however is poorly located right in front of the cash register. Not only do you get to hear ever other table being rang up while you sit there but if you're lucky you get to overhear some of the very unprofessional comments and discussion of the staff who think that no one can hear them. No matter how friendly they are to you and how well you're served, they lose a little of that customer-service friendliness when right after they say please/thank you, they walk two feet away from you and stand there swearing and making comments you'd hear on the street. Just because they aren't aimed at anyone in particular makes no difference, it's just plain rude and unprofessional. 

As for the food- it's what you would expect of a random place like this: It wasn't the best Thai food I've ever had and it wasn't the worst either. At this point it's so widely available I feel like any place that is just NOW opening a Thai restaurant needs to bring a little something extra to the table. Jasmine Rice doesn't really do that and that's why it's a cute but forgettable experience that I can't really recommend to anyone else.",2012-01-09 21:00:36,"{'food': ['Jasmine Rice'], 'drink': []}"
oTyepPW-BRyqoPxFXm9jag,hizNLiiKZAfu9Fi-Z0Qv-g,4_W5pstoN1166TGjjPOrMg,4,0,0,0,"came in the other night to grab a beer and some dinner. i was pleased with the shrimp appetizer(happy hour special i believe) and the macaroni and cheese entree(expensive though, 13$) service was good too, personable staff i would say. def would come back....",2012-03-08 02:28:49,"{'food': ['shrimp appetizer', 'macaroni and cheese entree'], 'drink': ['beer']}"
