review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
c5jOj0_2cyNibvDUWPtz-g,v1ybWCNZqU1psMUuXh51tQ,_9x1oSQghxEPuUeb5NPShw,1,3,0,0,"Worst service, food and prices possible. I have never written a review before but I just could not let this one go by. I made a reservation here for my birthday. My friends and I arrived there and were kept standing by the door for a half hour. The place seemed full and there was no place for us to be seated. Not sure what the point of making the reservation was...aren't they supposed to hold a table for us??? After repeated requests to seat us we were taken to a dimly lit backroom by a service restroom. 

Service was slow and the waiter took his time to come and take our orders. We had to ask several times for a performance by the belly dancer before she came and did a cursory performance. The worst part of everything was the food which ranged from completely bland to inedible.I just could not understand the combination of a sweet pie with almonds and chicken with powdered sugar and then lamb with honey on top. Even thinking about the food from last night makes me want to throw up. ""Desert"" was bananas, apples and oranges in a basket with a knife to cut it ourselves!!!! After sitting through the worst possible service and food, we were stuck with a bill of $520 for 8 people which included an $80 tip!! I would recommend everyone to stay as far away as possible from this place.",2011-01-16 17:46:31,"{'food': ['pie with almonds', 'chicken with powdered sugar', 'lamb with honey on top'], 'drink': []}"
JdVn9jmmhcsHgB0Mhf2iMA,qrJ12rjlVj3AkNRB-EcEgg,nl_La1sCrZG0xq0HNt4WsQ,5,0,0,0,"I finally found my favorite fake cheesesteak!!  Just like the real thing... I got the cheesesteak with whiz and onions, and the bun was even slightly mooshy/greasy, completing the sandwich.  

I realize that legit cheesesteaks aren't of the finest quality, but it's a flavor I miss the fake meat plus everything else perfectly replicated the real thing.. it's such a relief to have a go-to spot for a philly cheesesteak.

I also got the chicken cheesesteak, which was good, but I prefer govinda's.",2009-10-19 23:29:38,"{'food': ['cheesesteak', 'chicken cheesesteak'], 'drink': []}"
Zi_kpWRDJhe2T9Uoo1eE0A,k_MEMDmzS9z-5FCuHxXifQ,AbtYqoBGuvlWmR1gU0c3XA,5,1,1,1,Great place to find any beer you can think of (except for fat tire because we are east of the Mississippi) or make fun of some stupid woman and her husband and brother because they are paying a premium for miller light.,2010-10-07 18:51:00,"{'food': ['beer'], 'drink': ['beer']}"
8N0LH02RXsAFoS43YIb98w,rYvNv0mrlIAjzWN35PWv_Q,eMiN8nm70jjKg8izikVWDA,5,1,0,0,The food is great and the service is usually exceptional. It;s a fun place. The lobster dishes are excellent. The PIZZA IS MY FAVORITE. I like the fries like everyone does. They refill soft drinks and the staff is great. All TV's show everything. Can get crowded but that is because it's GOOD! AND the management is friendly! Caters well to out of town visitors!,2014-03-02 10:22:46,"{'food': ['lobster dishes'], 'drink': ['soft drinks']}"
TQTW-IjQKhbzOYdE0fc1ew,1ASI0IUCt5jHjq4Caxq-1g,Bw0cpnfI-Y9QmjWzqS-oFg,5,5,1,3,"I Live directly across the street from Izumi and, because I had to suffer through the early morning construction for what seemed to be an eternity, I expected to hate it.  It's true, what can I say, 8 am buzzsaws make me very cantankerous.  I was even more concerned when I read about their plans to put tables around the fountain in the intersection in the warm weather months, as P'unk ave drinkers sometimes tend to forget that people do, in fact, live here and can be a little over boisterous at 2am.  In light of all that, I agreed to try the place out very reluctantly.  I'm really glad I did.

My boyfriend, one of my friends and I decided to give Izumi a whirl on a warm Friday night about a month ago or so.  They had not yet gotten clearance from the neighborhood association to expand their outside seating to the fountain and the place was packed.  The server who met us at the door cheerfully informed us that there would be an hour wait for seating and that they are a BYOB, but that Paradiso has take out if we wanted to grab a six pack to bring back with us.  She also listed all of the bars along the Ave that would be good places to hang out while we waited and offered to call our cell phones when our table was ready.  Needless to say, Izumi had me at ""Hello"".   Where else can you get such VIP service without actually having to throw money around like you're a high roller?

We returned home to have a beer and wait for the call, which came pretty quickly with an offer to sit at the counter if we wanted, or to wait the full hour for a table.  We elected to sit at the counter and within mere minutes, we were happily seated with full wine glasses and were enjoying the show of sushi chefs adeptly carving through jewel like pieces of fish.  

Now, I have to admit here that I am not the most adventurous  of sushi eaters and I typically stick to California rolls and veggie rolls.  However, the boyfriend was very excited that they had sea urchin on the menu and he went to town ordering a ton of ala cart sashimi and a few pieces of sushi.  I stuck to my old standby of California roll and tried Izumi's Passyunk Ave Roll, which is shrimp tempura with some kind of spicy crab salad.  What truly impressed me was this, the California roll was less expensive than any of the take out and fast service sushi places throughout the city and it contained REAL CRAB.  With a C, and not a K!   An hour later we were all happily stuffed to the gills and ready for a nap.  I will return to Izumi for sure.  And, now that they do have those fountain side tables set up, I have been happily reassured that they are not creating a neighborhood nuisance, but a charmingly local place that seems to bring a lot of relaxed smiles to the Ave!",2009-05-26 14:29:26,"{'food': ['sushi', 'California roll', 'shrimp tempura', 'spicy crab salad'], 'drink': []}"
4-E1OyUE4OntTmQ68C4Jig,KDw1B6VZ-c0cSobzgRx06A,hUX1yAimviBIhb21D_KtcQ,3,0,0,0,"The chips and salsa here are awesome - best salsa dip I have ever had. I wonder if they make it because it tastes so refreshing.  The Mexican pizza (with chicken) was OK.  When we came it was so busy that service was so bad.  But the food was good enough that I would come back again. Oh the nachos and cheese were good too. It's saucy cheese too, none of this slices of velveta melted on top where it hardens",2013-05-15 02:10:58,"{'food': ['chips and salsa', 'Mexican pizza (with chicken)', 'nachos and cheese'], 'drink': []}"
k3HG8z4NnWG87DgsD0ydhg,ipz5Yrcur-TZ9w4qPQKmew,Dv6RfXLYe1atjgz3Xf4GGw,5,0,0,0,I am never disappointed when I come here! The sweet potato fries are perfect with the chipotle dipping sauce! And the buffalo bella is so good! I had quite a few of their menu items and they were all good!!,2017-07-11 20:55:39,"{'food': ['sweet potato fries', 'buffalo bella'], 'drink': []}"
XE66kQ563aHQ5ld4_PD6aA,-5uEERcxQ_PBuYS4d9I1QA,JUlsvVAvZvGHWFfkKm0nlg,5,0,0,0,"This is one of my favorite places in Philly, and definitely my favorite in NoLibs. If you try nothing else, you MUST try the pork belly..get the 1/2 lb not the full lb because it's realllllyyy filling even if it's not a huge portion (it's all that fat from the pork). It's so delicious and words really can't do it justice. Also the pork ribs! They do everything Texas style, meaning dry, which I prefer to the places that douse their meat in bbq sauce. Happy hour is a great time to come for cheap pitchers of margaritas (either 10 or 15 dollars I forget). I also LOVE their Texas cobb salad, it's unlike any other Cobb salad. The parts all come deconstructed on the plate, which is really cool, and the chicken is smoked (delicious), so is the bacon. They do a great brunch I've heard, although I've never been.",2011-08-02 17:59:55,"{'food': ['pork belly', 'pork ribs'], 'drink': ['margaritas', 'Texas cobb salad']}"
R2QKNNjvZoLaanFB2G-BDg,CjJhEzdWQNEKa7grwPRQyg,pj8Y-5vfbRitnnm2xJFH9w,3,1,0,1,"Cool place. I love the gigantic enormous outside terrace with the Caribbean music. The atmosphere is really chill and relaxing. Makes me want to escape Philly and go to the islands! I wish they imported some sand to cover up all the rocks lol. The grassy area is nice.

As much as I love the atmosphere, the food was OK.  Was good, but not raving good.  I'm surprised Guy Fieri came here for DDD, I didn't think the food was good enough for that.  The collard greens were really salty.  The roti was good, kind of dry.  My friend had the jerk chicken, the rice and veggies were good, he really enjoyed the chicken, although it was a bit dry without the sauce (he got jerk sauce on the side because its very very spicy).  I love plantains, and they were just OK here.  Nothing special.

People complain a lot about the service here.  We actually had a really good waitress, she was totally chill, super nice, and helped me out a lot with the menu.  She came back several times to check on us.  Only slow part was getting our bill paid, but that's because the place was full by then and she had a dozen tables.  

Overall, I'd come back.  But not for the food. I'm come back w/ my BYOB for some Jamaican music and groovin entertainment!",2013-08-08 04:42:03,"{'food': ['collard greens', 'roti', 'plantains'], 'drink': []}"
qv1LiZwh1HerDuHx9ec-8A,DoqpE5_OlVNUNm_S25ghDQ,FHNIvNgh3fS7VZQq2Y3dsA,3,1,3,1,"Small space but very cozy and great music playing. I enjoy they're happy hour wings definitely worth stopping by. Next time I will be having some of they're ramen I'll leave a review for that once I do. 
- NotTheChefRamse",2016-12-25 22:33:02,"{'food': ['wings'], 'drink': []}"
