review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
58DpbYtvjEwHt8XjKUWbuQ,LiOLVTZB7UfDvtvy_A_JHg,IH_ZeeTh13jQURbh31d1Kw,1,0,0,0,"She serve me a soft Sandwich this morning. Terrible! Normally she would put the bread on oven to heat it up and make it crispy. But definitely not today, not for me. And there is not much people there in the line, so basically she is not that busy. But still. Terrible sandwich I have ever had. I will never ever buy sandwich there anymore!",2017-01-05 15:06:50,"{'food': ['Sandwich'], 'drink': []}"
X8zW5RvvZlVl7hoTlGDokA,16KRfqO93mobsV7M60B6TQ,-OIUunijjcq_ZzyyQhPPFQ,5,1,0,0,"This place is definitely bigger than it appears on the outside.  I often walked by here and never went in thinking it was a carry-out place with some seats, but there are two large back rooms.  It is definitely one of those awesome family-run places with awesome food and not a lot of ""show"".  I took my friend here because she is taking a trip to Greece next month, and found our new favorite neighborhood BYO.  

We started with the Zeus appetizer, which could easily be a meal in itself if you want to try a little of everything.  The grilled octopus was phenomenal and the sauce was so good, I had to use the crusty bread to sop it up. I also highly recommend the stuffed eggplant.  I have never tasted anything so good and will definitely be ordering it again!  

Overall, great food, inexpensive, no frills neighborhood gem!",2011-02-20 16:52:11,"{'food': ['Zeus appetizer', 'grilled octopus', 'stuffed eggplant'], 'drink': []}"
ZlHKEjJ_6Z9EQZfc4xt05A,gjxEOfClIs2IRrg4XvnhkQ,BWITd9JUXP3gSi1z3Y-z8g,4,0,0,0,I had heard about this place from a friend and wanted to try it. We went on a rainy day which probably helped because otherwise it would have been very crowded. The beet salad was amazing and the maragite pizza was great. I would totally go back to try others.,2015-08-22 12:54:43,"{'food': ['beet salad', 'maragite pizza'], 'drink': []}"
mKY33ZIJvSOdzqHFCoj6aw,XplTMKDwU1GdfN6B-v6owg,DsKzHnkLKnxZTVsFpts4oA,2,2,0,0,"This is a review of the brunch. Keep away. The menu is kind of meh, nothing jumps out at you.

Coffee was burnt..
The waffles seemed like they were right out of a microwave. Rubbery and tasteless (the server gave them high marks)....
The mixed-berry compote on the french toast was beyond sweet, almost unedible..
Hash was very standard..

Throw in some yogurt and you have yourself a $90 meal - pretty ridiculous.
To be fair, this joint is a good spot for grabbing snacks and drinks, especially if you're staying in the attached hotel. Just find brunch elsewhere.",2016-02-01 22:46:07,"{'food': ['waffles', 'french toast', 'mixed-berry compote', 'hash'], 'drink': ['coffee', 'yogurt']}"
uaPaeLMcVRrCxKXIfBbg-A,Mub2IDViy1Nx6ObbyMPF4w,mUIBtlWNPD7sz3rGGWQ1RA,4,0,0,0,"It's a great time to enjoy adventurous and authentic food in Philadelphia.  Kanella is a perfect example of delicious, well-prepared, nose to tail eating.  The chef is talented and eccentric, a classic cutter of his nose to spite his face.  Frequently railing against on-line review sites, such as yelp, and engaging in heated verbal battles with various food critics, whether their reviews were good or bad.  The nice thing for him, is that he can get away with it.  Fearless preparation of whole branzino, pork cheeks and salty, fishy tampenades allow the simple ingredients to shine through.  I've only been here once and thoroughly enjoyed myself with similar feelings shared among all my friends that have Kanella in their regular rotation.  Go early in the week and let the chef choose for you if he is wandering the dining room and he wont let you down.",2010-03-22 22:18:06,"{'food': ['branzino', 'pork cheeks', 'tampenades'], 'drink': []}"
KPsagaRT_NA5LbuaY1xiCQ,AFBTLH7bZkX9i9SzaHR-AQ,FKrP06TDAKtxNG1vrRQcQQ,3,0,0,0,"Burgers! What about it? We have Mcdonalds, Burger King, Wendy's, Bobby's Burger! It was alright in my opinion, nothing special from this place except the theme of the place itself and the waiter was friendly enough. But i prefer go to Bobby's for the perfect burger, just saying.",2011-01-20 15:35:01,"{'food': ['Mcdonalds', 'Burger King', ""Wendy's"", ""Bobby's Burger""], 'drink': []}"
SDJgBcafOEDZn4IOYsG5-Q,qXJ5_sogMIEAd095Y5jXjw,dSPA4yql9vUwnYRxHiVtHA,2,0,0,0,"I went to Makiman tonight.  Service sucked, sushi was, at best, mediocre.  I don't know what possessed me to get ""Mama's roll"", but it was inedible.  I did manage to eat the rest of the other rolls.  The sushi was just kinda sloppy and definitely didn't taste fresh.  Best part of the dish was the pork dumpling soup as an appetizer.  I have high standards because Umai Umai is my favorite place on earth...this wasn't in the same league.  Will not go back.",2013-01-07 00:49:31,"{'food': ['sushi', 'pork dumpling soup'], 'drink': []}"
j7UfZpHr7pwSY6aSu_wJTA,W2zno-nXaGa9Y2Au7L8wNA,SIoCIxjn4jLt2O-4DajWJw,2,1,0,0,"I was visiting a friend in Philly and since we're all pretty big Always Sunny fans we thought we should check out Mac's Tavern for a Saturday lunch. The inside had a nice sports bar feel and it looked like a good place to catch a game. From the start though, the service wasn't that great. It took a really long time after we sat down before a server even took our drink orders. It just seemed like a really long wait for everything: taking our orders, getting our food, asking for the bill, etc. 

We got the gravy fries as an appetizer and I got the jack stack burger for my meal:

Mac's gravy fries - This is their version of poutine. The actual pieces of short rib were really good. The meat itself was tender and pretty flavorful. The fries were wide cut and not too crispy. I thought the gravy was a little thin and I would've preferred if the cheese was a bit more melted. I definitely thought this dish was way overpriced, especially for the amount you get. 

Short Rib Jack Stack Burger - After reading the descriptions of everything on the menu I knew this was the one for me. Whenever another meat is a topping on a burger, I'm a fan. This burger had the same braised short rib from the fries on top of the burger. It also came with a nice mango-habanero ketchup, which didn't have as much of a kick as I was expecting. 

My friend also wanted the jack stack burger, as he's also a fan of some meat on meat action. But he wanted wanted his burger without cheese. Pretty simple request right? Well, our server came back to our table and said the burger had to be served as is and he couldn't take special requests such as ordering it without cheese. Excuse me? I understand it's hard to accommodate a request if things were pre-made or an ingredient was heavily integrated into the dish, but we're not asking you to change the burger recipe, just don't put the damn slice of cheese on it! I didn't really get it. My friend ended up having to order something else on the menu because of this.

I actually thought the food was pretty good, although a little on the expensive side. However with the combination of the slow service and ridiculous inflexibility of the menu items, I wasn't really satisfied with my trip to Mac's Tavern.",2015-06-01 04:38:58,"{'food': ['gravy fries', 'short rib jack stack burger'], 'drink': []}"
Tknc16gwaDtbI20lszC_Mw,rgIouyWRWK-Z0garCG5MJQ,NVN_23yYJDf_RAinqFICDA,4,0,0,0,"4.4 Stars

Short: Nice folks, great and creative dog on a superb roll, wish there were more side dishes.

Less Short: I went to Hot Diggity for the first time, thanks to a great offer on LevelUp ($6 off your first purchase). 'Desert Dog' + Soda for $8, perfectly reasonable. The bun was really good (chewier and more substantial than a normal roll), the dog itself was really good (thin and long, crisped nicely), and the toppings were very good (pinto beans, tortilla strips [which fell out constantly], green salsa [which could have had more kick], chopped onion and tomato). The pinto beans worked with the tomato and onion to give the impression of a fresh tasting, less messy, less fatty chilli. Recommended. 

Also, the guys behind the counter were very nice. 

Only criticism: give us at least one not-french-fry side dish. I mean, look: I LOVE fries. And I've heard good things about their's. But I'm already eating a hot dog, which, for me, is somewhat guilt inducing. Give me a side of stewed greens, or succotash, or something as a side dish option that isn't even worse for me than the dog. Aside from that, great spot for a workday lunch. I'll be back.",2011-09-01 17:13:22,"{'food': ['hot dog', 'pinto beans', 'tortilla strips', 'green salsa', 'chopped onion', 'tomato'], 'drink': ['soda']}"
Y4dIOOTIJ_3oUv0t9MB2Ig,E5VfNow-XhQjQgkQSnbPLA,icp_IKE9zIkAqAucyS1vTA,4,0,0,0,"Most Chinatown restaurants are quick with their service, but one rarely gets a greeting or a smile from the staff.  Indeed, there are restaurants that I go often, that they remember my orders, and that I tips decently (20%) - and I still see frown faces.

So, this is a nice change in this restaurant - which the waitress was friendly and with a smile when taking order.  And also inquiring whether I want water or tea.

The beef noodle is good - with quite a bit of beef, brisket and meatball.  The beef is tender, and the meatball is al dente.  The broth and noodle are decent though not wow.

They do takeout, and like most if not all Chinatown noodle shop- they will separate the soup and noodle if requested (keeping the noodle al dente)

Overall, it is a 3.5 but given that they were willing to accept $11 for a $11.34 bill - as they didn't realize that I have change.  That gives them a 4 star.

One thing that they may want to consider is to provide ice water versus lukewarm water.",2018-05-22 23:31:58,"{'food': ['beef noodle'], 'drink': ['water', 'tea']}"
