review_id,user_id,business_id,stars,useful,funny,cool,text,date,ner_results
iaK7waGWZ3kGoEs2XeCOOg,PifSfXxEUKOoYg-gJ4cjUQ,cXSyVvOr9YRN9diDkaWs0Q,4,0,0,0,"I agree with the comments in previous reviews.  This is a great place for breakfast anytime (served Tuesday-Sunday 8AM - 3PM), but do be aware: it is popular on weekends.   The breakfast and lunch menus provide many choices, and the sides (many with a Jewish flare) are great, especially the potato latke.  The pancakes and biscuits are exceptional.  Look for the specials, which usually emphasize seasonal fruits or, in the case of omelets, fresh vegetables.  The atmosphere is laid back (maybe a little too much so, service-wise).  A great place to seek out on a nice day.  I note that they will soon open for dinner, too.",2006-09-20 17:16:23,"{'food': ['pancakes', 'biscuits'], 'drink': []}"
Ro5k-sRm_kDhLz_UUq8mQw,xV4jqNsCLvm7yFcDMvLoeQ,Oun4NN-u5yiHIxDqtJnxgA,4,0,0,0,"The donuts here are amazing. I have been a few times now. I have not been disappointed with any of the choices. Personally, the hot donuts are my preferred diet destroyer of choice. The flavors are creative, but not overwhelming. The chicken is equally delicious. I liked the zahav spice best, but none of the others were too far behind!",2014-11-18 16:34:31,"{'food': ['donuts', 'chicken'], 'drink': []}"
fqdFvRHleWR0tY2xWVXHew,khiY7BnJTFuiS5bjKtKd5A,4RMHlggaIdNibPUJPVEd6w,1,1,0,0,"Worst steak I've ever had. Ordered the petite filet. Was mostly gristle. What meat I could find had an odd flavor, color & texture. I ordered it medium well, still no excuse.
The reduction sauce was tasty, and the presentation was really nice. Attentive waiter, but the steak just killed it for me. Hesitant to try this place again.",2014-07-18 03:32:05,"{'food': ['steak'], 'drink': []}"
63x2xABLRbxy4jTPadj4EQ,Duz8AfwLWrnDD3A6UoJkTg,QrIV69RPS4LTpIwPoL22_w,2,1,0,0,"I always considered Applebees as an average place. The food is ho-hum nothing special. At times i wonder how long has that food been sitting there. I believe a lot of food is pre-cooked earlier that day, then microwaved and served. I think the Burgers are cooked fresh though. Just fyi, to any of the previous posters or whomever reads this review. This Applebees on Castor is the training/eval center. I havent really had a problem with the actual service here. Its just the food isnt the best. This goes for all Applebees although im sure some are better than others.",2012-02-06 22:27:45,
VP1Z02ah5Vr-rxN5HBB7nw,x-LrGPXN7WFX15Qk9B6_YQ,JUlsvVAvZvGHWFfkKm0nlg,3,2,0,0,"Last night I was pleasantly surprised by my experience at El Camino. The two or three other times I've been have been just ok but last night was better. We decided to go more Tex than Mex and it worked out great. 

In my opinion, they have some of the best margaritas I've had...especially for the price. They're strong and not too sweet, awesome. What really blew my mind this past visit was the pulled pork sammy. We added cole slaw which was the best idea ever. The pork was tasty, moist and juicy and the bun didn't fall apart! I might have to get this sandwich every time I go. 

To wrap up my feelings on this place, 4 stars for the Tex, 3 on the mex so I would give it 3.5 stars.",2012-04-04 13:41:33,"{'food': ['margaritas', 'pulled pork sammy'], 'drink': ['cole slaw']}"
2KIUvKMyMV2Y-FsLp0LYIA,WBlAiBpB9kMG2YbO7ngYvg,4S_yN5o0EvXvV6GNvesTKw,2,4,0,1,"I'm not sure what happened in the kitchen the afternoon of December 20th but the chicken cheesteak I just had was not good. I thought it was going to be chunks of chicken breast instead it was dry & looked processed (like steakumm)...I will give them another chance maybe it was an ""off"" day",2014-12-20 19:04:32,"{'food': ['chicken cheesteak'], 'drink': []}"
Z5BnaqZ_V4sfFeAhaftufg,rAP9oDGLXQbxR3bIF1YEuw,di5ihAL9VWoctHelY8kLTQ,5,1,0,0,"This food truck actually comes to my job over in South Jersey and my job goes nuts! 
We get a lot of visits from various food trucks and this one is by far the BEST!
I got the fish, mac and cheese, greens, and rice & beans! Everything was phenomenal! 
I hope they come every Friday!",2017-11-20 21:17:55,"{'food': ['fish', 'mac and cheese', 'greens', 'rice & beans'], 'drink': []}"
A0S3Z5Xqz4vDFvcIhOKr1A,JOrDiXIgpb0sjtd7Cr3CdA,sdWuLh-auc0nC2Jy6_26AQ,4,1,0,1,"I think the Black Sheep is my favorite in the city. They have yummy food (especially the fries), the first floor is lovely and bright when it's nice weather because of the big windows, and there are 3 floors so usually you can find a spot somewhere to have a drink.",2016-12-07 03:07:57,"{'food': ['fries'], 'drink': ['drink']}"
ua2Wa2oAci8xWI_oXbtGpA,k1NEXdF1frI-Ojw5Wz03Vg,RZtGWDLCAtuipwaZ-UfjmQ,5,1,0,1,"Nice! Haven't had E. Coast Italian before and I liked it. The pizza was really good, very addictive. The sausage on it was to die for. The meatballs on it weren't that great but they were edible... The meatballs tasted like only sugar and cumin. 

My friend had the pasta which I posted. We though it was amusing that it looks like maggots. I really liked it though. It was different than any other pasta I've tasted (probably better and more ""legit"", ha ha... LA has terrible food). The taste of the wheat was more pronounced and the pasta was a bit chewier and bready, though pleasantly so. I wish it had a bit more sauce but I liked it.",2010-05-24 02:50:50,"{'food': ['pizza', 'pasta'], 'drink': []}"
HF_y1XtmNOabmtJma25-Pg,XK7ANbEkb6GrUqXy7SWbNQ,1UNorskttXSWuEcgzKzXcA,4,1,0,1,"I'm a fan of the margaritas and the sopas appetizers at Xochitl.  The bartenders are nice, the place has a fun atmosphere, it's clean and well run.  We always have a great time here.  The guacamole is delicious and homemade.",2010-01-22 04:07:16,"{'food': ['sopas', 'guacamole'], 'drink': ['margaritas']}"
